d: 20
alpha_u: 0.01
alpha_v: 0.01
gamma: 0.8
fnTrainingData: ../ML1M/generality/copy2.train
fnTestData: ../ML1M/generality/copy2.test
fnOutputData: ./testResult/FPMF_0.001_3_1M_copy_2.txt
MinRating: 1.0
MaxRating: 5.0
n: 6040
m: 3952
num_iterations: 100
Iter:0| NaN num = 0
MAE:0.7183211| RMSE:0.90861094
Iter:52| NaN num = 0
MAE:0.7183193| RMSE:0.9086086
Iter:53| NaN num = 0
MAE:0.7183175| RMSE:0.9086058
Iter:54| NaN num = 0
MAE:0.7183152| RMSE:0.90860337
Iter:55| NaN num = 0
MAE:0.7183144| RMSE:0.9086011
Iter:56| NaN num = 0
MAE:0.7183128| RMSE:0.90859914
Iter:57| NaN num = 0
MAE:0.7183118| RMSE:0.90859765
Iter:58| NaN num = 0
MAE:0.7183108| RMSE:0.9085962
Iter:59| NaN num = 0
MAE:0.718309| RMSE:0.90859467
Iter:60| NaN num = 0
MAE:0.7183087| RMSE:0.9085936
Iter:61| NaN num = 0
MAE:0.7183081| RMSE:0.90859246
Iter:62| NaN num = 0
MAE:0.7183075| RMSE:0.908592
Iter:63| NaN num = 0
MAE:0.71830684| RMSE:0.9085914
Iter:64| NaN num = 0
MAE:0.7183066| RMSE:0.9085907
Iter:65| NaN num = 0
MAE:0.7183061| RMSE:0.9085897
Iter:66| NaN num = 0
MAE:0.7183054| RMSE:0.90858895
Iter:67| NaN num = 0
MAE:0.71830535| RMSE:0.90858877
Iter:68| NaN num = 0
MAE:0.718305| RMSE:0.9085885
Iter:69| NaN num = 0
MAE:0.71830446| RMSE:0.90858823
Iter:70| NaN num = 0
MAE:0.718304| RMSE:0.90858793
Iter:71| NaN num = 0
MAE:0.71830374| RMSE:0.9085878
Iter:72| NaN num = 0
MAE:0.71830344| RMSE:0.90858734
Iter:73| NaN num = 0
MAE:0.71830314| RMSE:0.9085869
Iter:74| NaN num = 0
MAE:0.7183029| RMSE:0.90858674
Iter:75| NaN num = 0
MAE:0.7183027| RMSE:0.90858656
Iter:76| NaN num = 0
MAE:0.7183025| RMSE:0.9085862
Iter:77| NaN num = 0
MAE:0.7183026| RMSE:0.9085859
Iter:78| NaN num = 0
MAE:0.7183024| RMSE:0.90858585
Iter:79| NaN num = 0
MAE:0.7183021| RMSE:0.90858567
Iter:80| NaN num = 0
MAE:0.71830195| RMSE:0.90858555
Iter:81| NaN num = 0
MAE:0.71830183| RMSE:0.9085853
Iter:82| NaN num = 0
MAE:0.7183016| RMSE:0.90858525
Iter:83| NaN num = 0
MAE:0.7183016| RMSE:0.9085852
Iter:84| NaN num = 0
MAE:0.7183015| RMSE:0.90858513
Iter:85| NaN num = 0
MAE:0.7183014| RMSE:0.90858495
Iter:86| NaN num = 0
MAE:0.7183014| RMSE:0.9085849
Iter:87| NaN num = 0
MAE:0.71830136| RMSE:0.9085849
Iter:88| NaN num = 0
MAE:0.71830136| RMSE:0.9085849
Iter:89| NaN num = 0
MAE:0.71830124| RMSE:0.90858483
Iter:90| NaN num = 0
MAE:0.7183012| RMSE:0.90858465
Iter:91| NaN num = 0
MAE:0.7183012| RMSE:0.9085846
Iter:92| NaN num = 0
MAE:0.7183011| RMSE:0.9085846
Iter:93| NaN num = 0
MAE:0.71830106| RMSE:0.90858465
Iter:94| NaN num = 0
MAE:0.7183011| RMSE:0.9085846
Iter:95| NaN num = 0
MAE:0.71830106| RMSE:0.9085846
Iter:96| NaN num = 0
MAE:0.71830106| RMSE:0.9085846
Iter:97| NaN num = 0
MAE:0.71830106| RMSE:0.9085846
Iter:98| NaN num = 0
MAE:0.71830106| RMSE:0.9085846
Iter:99| NaN num = 0
MAE:0.71830106| RMSE:0.9085846
NaN num = 0
MAE:0.71830094| RMSE:0.9085845
