d: 20
alpha_u: 0.01
alpha_v: 0.01
gamma: 0.8
fnTrainingData: ../ML100K/generality/copy1.train
fnTestData: ../ML100K/generality/copy1.test
fnOutputData: ./testResult/FPMF_0.001_3_100K_copy_1.txt
MinRating: 1.0
MaxRating: 5.0
n: 943
m: 1682
num_iterations: 100
Iter:0| NaN num = 0
MAE:2.5237| RMSE:2.7655017
Iter:1| NaN num = 0
MAE:2.5237| RMSE:2.7655017
Iter:2| NaN num = 0
MAE:2.5237| RMSE:2.7655017
Iter:3| NaN num = 0
MAE:2.5237| RMSE:2.7655017
Iter:4| NaN num = 0
MAE:2.5237| RMSE:2.7655017
Iter:5| NaN num = 0
MAE:2.5237| RMSE:2.7655017
Iter:6| NaN num = 0
MAE:2.5237| RMSE:2.7655017
Iter:7| NaN num = 0
MAE:2.0988624| RMSE:2.3198884
Iter:8| NaN num = 0
MAE:1.0160654| RMSE:1.3224237
Iter:9| NaN num = 0
MAE:1.9476004| RMSE:2.2024171
Iter:10| NaN num = 0
MAE:0.84203655| RMSE:1.1006699
Iter:11| NaN num = 0
MAE:0.9242702| RMSE:1.1175791
Iter:12| NaN num = 0
MAE:0.7713128| RMSE:1.0090392
Iter:13| NaN num = 0
MAE:0.7950334| RMSE:0.9855458
Iter:14| NaN num = 0
MAE:0.74742556| RMSE:0.9599333
Iter:15| NaN num = 0
MAE:0.7538535| RMSE:0.95574033
Iter:16| NaN num = 0
MAE:0.74999905| RMSE:0.9548705
Iter:17| NaN num = 0
MAE:0.7503526| RMSE:0.9546846
Iter:18| NaN num = 0
MAE:0.7501754| RMSE:0.9545138
Iter:19| NaN num = 0
MAE:0.75004494| RMSE:0.9543591
Iter:20| NaN num = 0
MAE:0.7499215| RMSE:0.95421094
Iter:21| NaN num = 0
MAE:0.7498111| RMSE:0.95407844
Iter:22| NaN num = 0
MAE:0.74970955| RMSE:0.9539507
Iter:23| NaN num = 0
MAE:0.74961567| RMSE:0.9538327
Iter:24| NaN num = 0
MAE:0.7495308| RMSE:0.9537245
Iter:25| NaN num = 0
MAE:0.74944896| RMSE:0.953627
Iter:26| NaN num = 0
MAE:0.7493717| RMSE:0.95353466
Iter:27| NaN num = 0
MAE:0.7493082| RMSE:0.9534533
Iter:28| NaN num = 0
MAE:0.74924207| RMSE:0.95337415
Iter:29| NaN num = 0
MAE:0.7491888| RMSE:0.9533053
Iter:30| NaN num = 0
MAE:0.74913484| RMSE:0.9532423
Iter:31| NaN num = 0
MAE:0.74909073| RMSE:0.9531841
Iter:32| NaN num = 0
MAE:0.74904543| RMSE:0.95312935
Iter:33| NaN num = 0
MAE:0.74900573| RMSE:0.9530836
Iter:34| NaN num = 0
MAE:0.7489717| RMSE:0.95303994
Iter:35| NaN num = 0
MAE:0.74894124| RMSE:0.9529994
Iter:36| NaN num = 0
MAE:0.74891204| RMSE:0.9529643
Iter:37| NaN num = 0
MAE:0.7488853| RMSE:0.9529316
Iter:38| NaN num = 0
MAE:0.7488591| RMSE:0.95290256
Iter:39| NaN num = 0
MAE:0.74883807| RMSE:0.95287514
Iter:40| NaN num = 0
MAE:0.7488189| RMSE:0.95285
Iter:41| NaN num = 0
MAE:0.7488036| RMSE:0.952831
Iter:42| NaN num = 0
MAE:0.74878705| RMSE:0.9528112
Iter:43| NaN num = 0
MAE:0.7487728| RMSE:0.9527918
Iter:44| NaN num = 0
MAE:0.7487585| RMSE:0.9527754
Iter:45| NaN num = 0
MAE:0.7487454| RMSE:0.95276123
Iter:46| NaN num = 0
MAE:0.7487363| RMSE:0.952748
Iter:47| NaN num = 0
MAE:0.7487273| RMSE:0.9527358
Iter:48| NaN num = 0
MAE:0.7487183| RMSE:0.95272547
Iter:49| NaN num = 0
MAE:0.7487111| RMSE:0.9527162
Iter:50| NaN num = 0
MAE:0.74870306| RMSE:0.9527061
Iter:51| NaN num = 0
MAE:0.7486972| RMSE:0.9526977
Iter:52| NaN num = 0
MAE:0.7486925| RMSE:0.952691
Iter:53| NaN num = 0
MAE:0.7486863| RMSE:0.9526843
Iter:54| NaN num = 0
MAE:0.7486816| RMSE:0.9526783
Iter:55| NaN num = 0
MAE:0.7486771| RMSE:0.9526734
Iter:56| NaN num = 0
MAE:0.7486743| RMSE:0.95266974
Iter:57| NaN num = 0
MAE:0.7486709| RMSE:0.952665
Iter:58| NaN num = 0
MAE:0.7486678| RMSE:0.9526612
Iter:59| NaN num = 0
MAE:0.7486642| RMSE:0.95265853
Iter:60| NaN num = 0
MAE:0.748661| RMSE:0.95265615
Iter:61| NaN num = 0
MAE:0.74865913| RMSE:0.95265293
Iter:62| NaN num = 0
MAE:0.7486566| RMSE:0.9526503
Iter:63| NaN num = 0
MAE:0.7486553| RMSE:0.9526485
Iter:64| NaN num = 0
MAE:0.74865377| RMSE:0.9526462
Iter:65| NaN num = 0
MAE:0.74865174| RMSE:0.9526438
Iter:66| NaN num = 0
MAE:0.74865067| RMSE:0.95264214
Iter:67| NaN num = 0
MAE:0.74864906| RMSE:0.9526409
Iter:68| NaN num = 0
MAE:0.7486479| RMSE:0.9526401
Iter:69| NaN num = 0
MAE:0.74864686| RMSE:0.9526387
Iter:70| NaN num = 0
MAE:0.74864596| RMSE:0.9526375
Iter:71| NaN num = 0
MAE:0.748645| RMSE:0.95263636
Iter:72| NaN num = 0
MAE:0.7486444| RMSE:0.95263547
Iter:73| NaN num = 0
MAE:0.7486441| RMSE:0.952634
Iter:74| NaN num = 0
MAE:0.7486432| RMSE:0.9526334
Iter:75| NaN num = 0
MAE:0.7486423| RMSE:0.95263267
Iter:76| NaN num = 0
MAE:0.7486424| RMSE:0.9526323
Iter:77| NaN num = 0
MAE:0.74864185| RMSE:0.9526319
Iter:78| NaN num = 0
MAE:0.74864167| RMSE:0.95263135
Iter:79| NaN num = 0
MAE:0.748641| RMSE:0.952631
Iter:80| NaN num = 0
MAE:0.7486406| RMSE:0.9526305
Iter:81| NaN num = 0
MAE:0.74864054| RMSE:0.9526303
Iter:82| NaN num = 0
MAE:0.7486403| RMSE:0.9526299
Iter:83| NaN num = 0
MAE:0.74864024| RMSE:0.9526296
Iter:84| NaN num = 0
MAE:0.74864006| RMSE:0.9526295
Iter:85| NaN num = 0
MAE:0.74863964| RMSE:0.9526294
Iter:86| NaN num = 0
MAE:0.7486393| RMSE:0.9526293
Iter:87| NaN num = 0
MAE:0.74863905| RMSE:0.9526293
Iter:88| NaN num = 0
MAE:0.74863875| RMSE:0.9526292
Iter:89| NaN num = 0
MAE:0.74863845| RMSE:0.952629
Iter:90| NaN num = 0
MAE:0.7486384| RMSE:0.9526288
Iter:91| NaN num = 0
MAE:0.74863833| RMSE:0.95262855
Iter:92| NaN num = 0
MAE:0.74863815| RMSE:0.95262855
Iter:93| NaN num = 0
MAE:0.7486382| RMSE:0.95262855
Iter:94| NaN num = 0
MAE:0.748638| RMSE:0.95262843
Iter:95| NaN num = 0
MAE:0.74863803| RMSE:0.9526283
Iter:96| NaN num = 0
MAE:0.74863803| RMSE:0.9526283
Iter:97| NaN num = 0
MAE:0.7486379| RMSE:0.95262825
Iter:98| NaN num = 0
MAE:0.74863803| RMSE:0.95262825
Iter:99| NaN num = 0
MAE:0.748638| RMSE:0.9526282
NaN num = 0
MAE:0.7486379| RMSE:0.95262814
