d: 20
alpha_u: 0.01
alpha_v: 0.01
gamma: 0.8
fnTrainingData: ../ML1M/generality/copy5.train
fnTestData: ../ML1M/generality/copy5.test
fnOutputData: ./testResult/FPMF_0.001_1_1M_copy_5.txt
MinRating: 1.0
MaxRating: 5.0
n: 6040
m: 3952
num_iterations: 100
Iter:0| NaN num = 0
Iter:89| NaN num = 0
MAE:0.7201514| RMSE:0.9115796
Iter:90| NaN num = 0
MAE:0.7201514| RMSE:0.91157955
Iter:91| NaN num = 0
MAE:0.72015136| RMSE:0.91157955
Iter:92| NaN num = 0
MAE:0.72015125| RMSE:0.9115795
Iter:93| NaN num = 0
MAE:0.7201511| RMSE:0.91157943
Iter:94| NaN num = 0
MAE:0.72015125| RMSE:0.9115794
Iter:95| NaN num = 0
MAE:0.7201514| RMSE:0.9115794
Iter:96| NaN num = 0
MAE:0.72015125| RMSE:0.9115793
Iter:97| NaN num = 0
MAE:0.7201512| RMSE:0.91157925
Iter:98| NaN num = 0
MAE:0.7201512| RMSE:0.91157925
Iter:99| NaN num = 0
MAE:0.7201512| RMSE:0.9115792
NaN num = 0
MAE:0.72015136| RMSE:0.9115792
