d: 20
alpha_u: 0.01
alpha_v: 0.01
gamma: 0.8
fnTrainingData: ../ML100K/generality/copy4.train
fnTestData: ../ML100K/generality/copy4.test
fnOutputData: ./testResult/FPMF_0.001_1_100K_copy_4.txt
MinRating: 1.0
MaxRating: 5.0
n: 943
m: 1682
num_iterations: 100
Iter:0| NaN num = 0
MAE:2.5244| RMSE:2.7652848
Iter:1| NaN num = 0
MAE:2.5244| RMSE:2.7652848
Iter:2| NaN num = 0
MAE:2.5244| RMSE:2.7652848
Iter:3| NaN num = 0
MAE:2.5244| RMSE:2.7652848
Iter:4| NaN num = 0
MAE:2.5244| RMSE:2.7652848
Iter:5| NaN num = 0
MAE:2.5244| RMSE:2.7652848
Iter:6| NaN num = 0
MAE:2.5244| RMSE:2.7652848
Iter:7| NaN num = 0
MAE:2.4678683| RMSE:2.7012467
Iter:8| NaN num = 0
MAE:0.8318212| RMSE:1.0632606
Iter:9| NaN num = 0
MAE:0.853513| RMSE:1.0573453
Iter:10| NaN num = 0
MAE:0.7695854| RMSE:0.99385697
Iter:11| NaN num = 0
MAE:0.8078607| RMSE:0.99377185
Iter:12| NaN num = 0
MAE:0.74606806| RMSE:0.9618959
Iter:13| NaN num = 0
MAE:0.76314014| RMSE:0.9524947
Iter:14| NaN num = 0
MAE:0.7409066| RMSE:0.94377905
Iter:15| NaN num = 0
MAE:0.7457498| RMSE:0.94243497
Iter:16| NaN num = 0
MAE:0.7435122| RMSE:0.9419437
Iter:17| NaN num = 0
MAE:0.7437024| RMSE:0.94180256
Iter:18| NaN num = 0
MAE:0.7435611| RMSE:0.94166064
Iter:19| NaN num = 0
MAE:0.7434518| RMSE:0.94153035
Iter:20| NaN num = 0
MAE:0.7433526| RMSE:0.94140935
Iter:21| NaN num = 0
MAE:0.7432635| RMSE:0.94130313
Iter:22| NaN num = 0
MAE:0.74317926| RMSE:0.94120336
Iter:23| NaN num = 0
MAE:0.74310255| RMSE:0.94110984
