d: 20
alpha_u: 0.01
alpha_v: 0.01
gamma: 0.8
fnTrainingData: ../ML100K/generality/copy3.train
fnTestData: ../ML100K/generality/copy3.test
fnOutputData: ./testResult/FPMF_0.001_2_100K_copy_3.txt
MinRating: 1.0
MaxRating: 5.0
n: 943
m: 1682
num_iterations: 100
Iter:0| NaN num = 0
Iter:68| NaN num = 0
MAE:0.74439245| RMSE:0.94336647
Iter:69| NaN num = 0
MAE:0.7443927| RMSE:0.9433656
Iter:70| NaN num = 0
MAE:0.7443918| RMSE:0.94336504
Iter:71| NaN num = 0
MAE:0.7443909| RMSE:0.9433644
Iter:72| NaN num = 0
MAE:0.7443898| RMSE:0.9433634
Iter:73| NaN num = 0
MAE:0.7443892| RMSE:0.9433626
Iter:74| NaN num = 0
MAE:0.74438864| RMSE:0.94336206
Iter:75| NaN num = 0
MAE:0.7443882| RMSE:0.9433618
Iter:76| NaN num = 0
MAE:0.74438775| RMSE:0.9433613
Iter:77| NaN num = 0
MAE:0.7443873| RMSE:0.94336057
Iter:78| NaN num = 0
MAE:0.74438757| RMSE:0.9433603
Iter:79| NaN num = 0
MAE:0.7443869| RMSE:0.94336003
Iter:80| NaN num = 0
MAE:0.7443868| RMSE:0.9433598
Iter:81| NaN num = 0
MAE:0.7443865| RMSE:0.94335943
Iter:82| NaN num = 0
MAE:0.7443861| RMSE:0.943359
Iter:83| NaN num = 0
MAE:0.7443859| RMSE:0.94335866
Iter:84| NaN num = 0
MAE:0.74438566| RMSE:0.94335854
Iter:85| NaN num = 0
MAE:0.7443854| RMSE:0.9433584
Iter:86| NaN num = 0
MAE:0.7443854| RMSE:0.9433583
Iter:87| NaN num = 0
MAE:0.7443854| RMSE:0.94335806
Iter:88| NaN num = 0
MAE:0.7443853| RMSE:0.943358
Iter:89| NaN num = 0
MAE:0.7443852| RMSE:0.9433579
Iter:90| NaN num = 0
MAE:0.74438506| RMSE:0.9433577
Iter:91| NaN num = 0
MAE:0.7443849| RMSE:0.94335765
Iter:92| NaN num = 0
MAE:0.7443849| RMSE:0.9433576
Iter:93| NaN num = 0
MAE:0.7443849| RMSE:0.9433576
Iter:94| NaN num = 0
MAE:0.7443848| RMSE:0.94335747
Iter:95| NaN num = 0
MAE:0.74438465| RMSE:0.9433574
Iter:96| NaN num = 0
MAE:0.7443847| RMSE:0.9433573
Iter:97| NaN num = 0
MAE:0.74438465| RMSE:0.9433571
Iter:98| NaN num = 0
MAE:0.74438465| RMSE:0.9433571
Iter:99| NaN num = 0
MAE:0.74438447| RMSE:0.943357
NaN num = 0
MAE:0.7443844| RMSE:0.943357
