d: 20
alpha_u: 0.01
alpha_v: 0.01
gamma: 0.8
fnTrainingData: ../ML100K/generality/copy4.train
fnTestData: ../ML100K/generality/copy4.test
fnOutputData: ./testResult/FPMF_0.001_2_100K_copy_4.txt
MinRating: 1.0
MaxRating: 5.0
n: 943
m: 1682
num_iterations: 100
Iter:0| NaN num = 0
MAE:0.74320215| RMSE:0.9411888
Iter:25| NaN num = 0
MAE:0.74314576| RMSE:0.94111633
Iter:26| NaN num = 0
MAE:0.74308693| RMSE:0.94104767
Iter:27| NaN num = 0
MAE:0.743036| RMSE:0.94098645
Iter:28| NaN num = 0
MAE:0.74298984| RMSE:0.940931
Iter:29| NaN num = 0
MAE:0.74295026| RMSE:0.9408797
Iter:30| NaN num = 0
MAE:0.74291164| RMSE:0.9408322
Iter:31| NaN num = 0
MAE:0.7428774| RMSE:0.94078976
Iter:32| NaN num = 0
MAE:0.7428447| RMSE:0.9407521
Iter:33| NaN num = 0
MAE:0.74281746| RMSE:0.9407155
Iter:34| NaN num = 0
MAE:0.74279386| RMSE:0.94068533
Iter:35| NaN num = 0
MAE:0.74277073| RMSE:0.9406565
Iter:36| NaN num = 0
MAE:0.74274915| RMSE:0.9406288
Iter:37| NaN num = 0
MAE:0.742729| RMSE:0.9406063
Iter:38| NaN num = 0
MAE:0.74271196| RMSE:0.9405856
Iter:39| NaN num = 0
MAE:0.7426941| RMSE:0.94056565
Iter:40| NaN num = 0
MAE:0.74268204| RMSE:0.94054705
Iter:41| NaN num = 0
MAE:0.7426705| RMSE:0.94053113
Iter:42| NaN num = 0
MAE:0.7426599| RMSE:0.9405181
Iter:43| NaN num = 0
MAE:0.7426479| RMSE:0.94050425
Iter:44| NaN num = 0
MAE:0.74263763| RMSE:0.94049245
Iter:45| NaN num = 0
MAE:0.7426296| RMSE:0.9404821
Iter:46| NaN num = 0
MAE:0.742621| RMSE:0.9404731
Iter:47| NaN num = 0
MAE:0.7426132| RMSE:0.9404638
Iter:48| NaN num = 0
MAE:0.74260765| RMSE:0.94045734
Iter:49| NaN num = 0
MAE:0.7426015| RMSE:0.9404506
Iter:50| NaN num = 0
MAE:0.74259603| RMSE:0.94044423
Iter:51| NaN num = 0
MAE:0.74259096| RMSE:0.9404378
Iter:52| NaN num = 0
MAE:0.7425883| RMSE:0.9404333
Iter:53| NaN num = 0
MAE:0.7425848| RMSE:0.9404283
Iter:54| NaN num = 0
MAE:0.7425811| RMSE:0.940424
Iter:55| NaN num = 0
MAE:0.74257815| RMSE:0.94042057
Iter:56| NaN num = 0
MAE:0.7425764| RMSE:0.9404164
Iter:57| NaN num = 0
MAE:0.74257356| RMSE:0.9404131
Iter:58| NaN num = 0
MAE:0.7425722| RMSE:0.94041026
Iter:59| NaN num = 0
MAE:0.7425693| RMSE:0.9404085
Iter:60| NaN num = 0
MAE:0.74256814| RMSE:0.9404065
Iter:61| NaN num = 0
MAE:0.74256706| RMSE:0.9404045
Iter:62| NaN num = 0
MAE:0.74256533| RMSE:0.9404025
Iter:63| NaN num = 0
MAE:0.7425644| RMSE:0.94040084
Iter:64| NaN num = 0
MAE:0.7425628| RMSE:0.94039977
Iter:65| NaN num = 0
MAE:0.7425619| RMSE:0.94039845
Iter:66| NaN num = 0
MAE:0.7425606| RMSE:0.94039685
Iter:67| NaN num = 0
MAE:0.7425604| RMSE:0.9403958
Iter:68| NaN num = 0
MAE:0.7425595| RMSE:0.94039494
Iter:69| NaN num = 0
MAE:0.7425584| RMSE:0.9403944
Iter:70| NaN num = 0
MAE:0.7425574| RMSE:0.94039357
Iter:71| NaN num = 0
MAE:0.742557| RMSE:0.9403929
Iter:72| NaN num = 0
MAE:0.7425562| RMSE:0.94039243
Iter:73| NaN num = 0
MAE:0.7425556| RMSE:0.9403921
Iter:74| NaN num = 0
MAE:0.7425551| RMSE:0.94039154
Iter:75| NaN num = 0
MAE:0.7425548| RMSE:0.94039065
Iter:76| NaN num = 0
MAE:0.7425546| RMSE:0.94039035
Iter:77| NaN num = 0
MAE:0.7425542| RMSE:0.94038993
Iter:78| NaN num = 0
MAE:0.742554| RMSE:0.9403898
Iter:79| NaN num = 0
MAE:0.7425536| RMSE:0.9403895
Iter:80| NaN num = 0
MAE:0.7425533| RMSE:0.94038934
Iter:81| NaN num = 0
MAE:0.74255306| RMSE:0.94038916
Iter:82| NaN num = 0
MAE:0.74255276| RMSE:0.94038886
Iter:83| NaN num = 0
MAE:0.7425527| RMSE:0.94038874
Iter:84| NaN num = 0
MAE:0.7425524| RMSE:0.9403885
Iter:85| NaN num = 0
MAE:0.7425521| RMSE:0.9403884
Iter:86| NaN num = 0
MAE:0.742552| RMSE:0.940388
Iter:87| NaN num = 0
MAE:0.7425518| RMSE:0.94038796
Iter:88| NaN num = 0
MAE:0.7425517| RMSE:0.94038796
Iter:89| NaN num = 0
MAE:0.7425516| RMSE:0.94038785
Iter:90| NaN num = 0
MAE:0.7425517| RMSE:0.9403877
Iter:91| NaN num = 0
MAE:0.74255145| RMSE:0.9403877
Iter:92| NaN num = 0
MAE:0.7425514| RMSE:0.9403875
Iter:93| NaN num = 0
MAE:0.7425514| RMSE:0.9403874
Iter:94| NaN num = 0
MAE:0.7425514| RMSE:0.94038737
Iter:95| NaN num = 0
MAE:0.74255127| RMSE:0.94038725
Iter:96| NaN num = 0
MAE:0.7425514| RMSE:0.94038725
Iter:97| NaN num = 0
MAE:0.7425513| RMSE:0.94038725
Iter:98| NaN num = 0
MAE:0.7425513| RMSE:0.9403873
Iter:99| NaN num = 0
MAE:0.74255115| RMSE:0.9403873
NaN num = 0
MAE:0.74255115| RMSE:0.94038707
