d: 20
alpha_u: 0.01
alpha_v: 0.01
gamma: 0.8
fnTrainingData: ../ML1M/generality/copy2.train
fnTestData: ../ML1M/generality/copy2.test
fnOutputData: ./testResult/FPMF_0.001_0_1M_copy_2.txt
MinRating: 1.0
MaxRating: 5.0
n: 6040
m: 3952
num_iterations: 100
Iter:0| NaN num = 0
MAE:0.71845794| RMSE:0.90878946
Iter:52| NaN num = 0
MAE:0.71845615| RMSE:0.9087877
Iter:53| NaN num = 0
MAE:0.7184541| RMSE:0.9087854
Iter:54| NaN num = 0
MAE:0.7184524| RMSE:0.90878314
Iter:55| NaN num = 0
MAE:0.71845114| RMSE:0.9087816
Iter:56| NaN num = 0
MAE:0.71845025| RMSE:0.90878016
Iter:57| NaN num = 0
MAE:0.7184496| RMSE:0.90877867
Iter:58| NaN num = 0
MAE:0.71844906| RMSE:0.90877736
Iter:59| NaN num = 0
MAE:0.7184486| RMSE:0.9087762
Iter:60| NaN num = 0
MAE:0.718448| RMSE:0.90877545
Iter:61| NaN num = 0
MAE:0.71844715| RMSE:0.90877444
Iter:62| NaN num = 0
MAE:0.7184461| RMSE:0.90877366
Iter:63| NaN num = 0
MAE:0.7184457| RMSE:0.9087729
Iter:64| NaN num = 0
MAE:0.71844476| RMSE:0.9087723
Iter:65| NaN num = 0
MAE:0.718444| RMSE:0.9087715
Iter:66| NaN num = 0
MAE:0.7184438| RMSE:0.90877134
Iter:67| NaN num = 0
MAE:0.7184436| RMSE:0.9087709
Iter:68| NaN num = 0
MAE:0.71844363| RMSE:0.9087704
Iter:69| NaN num = 0
MAE:0.7184431| RMSE:0.90876997
Iter:70| NaN num = 0
MAE:0.71844256| RMSE:0.90876967
Iter:71| NaN num = 0
MAE:0.7184421| RMSE:0.90876925
Iter:72| NaN num = 0
MAE:0.718442| RMSE:0.9087687
Iter:73| NaN num = 0
MAE:0.71844196| RMSE:0.9087685
Iter:74| NaN num = 0
MAE:0.71844184| RMSE:0.9087683
Iter:75| NaN num = 0
MAE:0.71844155| RMSE:0.90876806
Iter:76| NaN num = 0
MAE:0.7184415| RMSE:0.9087679
Iter:77| NaN num = 0
MAE:0.71844137| RMSE:0.9087677
Iter:78| NaN num = 0
MAE:0.7184413| RMSE:0.9087674
Iter:79| NaN num = 0
MAE:0.7184412| RMSE:0.90876734
Iter:80| NaN num = 0
MAE:0.718441| RMSE:0.90876716
Iter:81| NaN num = 0
MAE:0.71844083| RMSE:0.9087671
Iter:82| NaN num = 0
MAE:0.7184408| RMSE:0.90876716
Iter:83| NaN num = 0
MAE:0.71844083| RMSE:0.90876704
Iter:84| NaN num = 0
MAE:0.71844053| RMSE:0.908767
Iter:85| NaN num = 0
MAE:0.7184407| RMSE:0.908767
Iter:86| NaN num = 0
MAE:0.71844053| RMSE:0.9087669
Iter:87| NaN num = 0
MAE:0.71844035| RMSE:0.9087669
Iter:88| NaN num = 0
MAE:0.7184403| RMSE:0.90876687
Iter:89| NaN num = 0
MAE:0.7184403| RMSE:0.9087668
Iter:90| NaN num = 0
MAE:0.71844023| RMSE:0.90876675
Iter:91| NaN num = 0
MAE:0.7184401| RMSE:0.90876675
Iter:92| NaN num = 0
MAE:0.7184401| RMSE:0.90876675
Iter:93| NaN num = 0
MAE:0.71844006| RMSE:0.90876675
Iter:94| NaN num = 0
MAE:0.71844| RMSE:0.90876675
Iter:95| NaN num = 0
MAE:0.71844| RMSE:0.90876675
Iter:96| NaN num = 0
MAE:0.71843994| RMSE:0.9087667
Iter:97| NaN num = 0
MAE:0.71843994| RMSE:0.9087667
Iter:98| NaN num = 0
MAE:0.71843994| RMSE:0.9087666
Iter:99| NaN num = 0
MAE:0.71844| RMSE:0.9087666
NaN num = 0
MAE:0.71843994| RMSE:0.9087667
