d: 20
lambda: 0.001
delta_o: 0.0
gamma: 0.01
fnTrainingData: ../ML1M/generality/copy5.train
fnTestData: ../ML1M/generality/copy5.test
fnOutputData: ./testResult/FPMF_0.001_3_1M_copy_5.txt
MinRating: 1.0
MaxRating: 5.0
n: 6040
m: 3952
rho: 3.0
num_iterations: 100
Iter:0| MAE:2.581193| RMSE:2.8127556
Iter:44| MAE:0.7337302| RMSE:0.93176913
Iter:45| MAE:0.7336584| RMSE:0.93166775
Iter:46| MAE:0.7336046| RMSE:0.93160075
Iter:47| MAE:0.7335933| RMSE:0.9315235
Iter:48| MAE:0.7334941| RMSE:0.93141276
Iter:49| MAE:0.73347825| RMSE:0.9313812
Iter:50| MAE:0.733499| RMSE:0.93132174
Iter:51| MAE:0.7334625| RMSE:0.9312834
Iter:52| MAE:0.7334192| RMSE:0.93124264
Iter:53| MAE:0.7333881| RMSE:0.9311879
Iter:54| MAE:0.73335373| RMSE:0.93115836
Iter:55| MAE:0.7333112| RMSE:0.9310938
Iter:56| MAE:0.73326814| RMSE:0.93103456
Iter:57| MAE:0.73325133| RMSE:0.9309985
Iter:58| MAE:0.7332294| RMSE:0.93096894
Iter:59| MAE:0.7332207| RMSE:0.93093055
Iter:60| MAE:0.7332016| RMSE:0.9308949
Iter:61| MAE:0.73319227| RMSE:0.93088245
Iter:62| MAE:0.73319423| RMSE:0.9308676
Iter:63| MAE:0.7331915| RMSE:0.930849
Iter:64| MAE:0.7331922| RMSE:0.9308403
Iter:65| MAE:0.733188| RMSE:0.930828
Iter:66| MAE:0.7331794| RMSE:0.9308146
Iter:67| MAE:0.7331736| RMSE:0.93080175
Iter:68| MAE:0.73317057| RMSE:0.93079317
Iter:69| MAE:0.733166| RMSE:0.93078667
Iter:70| MAE:0.7331593| RMSE:0.93077886
Iter:71| MAE:0.7331565| RMSE:0.93077254
Iter:72| MAE:0.73315173| RMSE:0.93076736
Iter:73| MAE:0.733149| RMSE:0.93075895
Iter:74| MAE:0.73314726| RMSE:0.9307526
Iter:75| MAE:0.7331462| RMSE:0.93074715
Iter:76| MAE:0.73314595| RMSE:0.9307438
Iter:77| MAE:0.73313886| RMSE:0.93073577
Iter:78| MAE:0.7331381| RMSE:0.9307301
Iter:79| MAE:0.7331376| RMSE:0.9307283
Iter:80| MAE:0.7331391| RMSE:0.9307233
Iter:81| MAE:0.7331369| RMSE:0.9307202
Iter:82| MAE:0.7331362| RMSE:0.9307196
Iter:83| MAE:0.73313594| RMSE:0.93071556
Iter:84| MAE:0.73313487| RMSE:0.9307142
Iter:85| MAE:0.7331334| RMSE:0.93071175
Iter:86| MAE:0.73313075| RMSE:0.93070996
Iter:87| MAE:0.73313016| RMSE:0.9307092
Iter:88| MAE:0.733126| RMSE:0.9307054
Iter:89| MAE:0.73312557| RMSE:0.93070406
Iter:90| MAE:0.73312575| RMSE:0.9307022
Iter:91| MAE:0.7331243| RMSE:0.9307012
Iter:92| MAE:0.733125| RMSE:0.93069863
Iter:93| MAE:0.733125| RMSE:0.93069637
Iter:94| MAE:0.7331244| RMSE:0.93069553
Iter:95| MAE:0.7331241| RMSE:0.9306931
Iter:96| MAE:0.7331227| RMSE:0.93069136
Iter:97| MAE:0.73312086| RMSE:0.9306881
Iter:98| MAE:0.73311895| RMSE:0.9306861
Iter:99| MAE:0.7331186| RMSE:0.9306841
MAE:0.73311853| RMSE:0.9306814
