d: 20
lambda: 0.001
delta_o: 0.0
gamma: 0.01
fnTrainingData: ../ML100K/generality/copy2.train
fnTestData: ../ML100K/generality/copy2.test
fnOutputData: ./testResult/FPMF_0.001_1_100K_copy_2.txt
MinRating: 1.0
MaxRating: 5.0
n: 943
m: 1682
rho: 1.0
num_iterations: 100
Iter:0| MAE:2.5366| RMSE:2.7709925
Iter:44| MAE:0.75913703| RMSE:0.9617463
Iter:45| MAE:0.7593232| RMSE:0.96183527
Iter:46| MAE:0.75926554| RMSE:0.96173304
Iter:47| MAE:0.7592164| RMSE:0.96166617
Iter:48| MAE:0.75909567| RMSE:0.96157014
Iter:49| MAE:0.75913566| RMSE:0.9615771
Iter:50| MAE:0.7591266| RMSE:0.9615595
Iter:51| MAE:0.75913626| RMSE:0.9615889
Iter:52| MAE:0.75914794| RMSE:0.9615944
Iter:53| MAE:0.75912964| RMSE:0.96157986
Iter:54| MAE:0.759139| RMSE:0.9615918
Iter:55| MAE:0.75912946| RMSE:0.96159095
Iter:56| MAE:0.75918186| RMSE:0.9616461
Iter:57| MAE:0.7591988| RMSE:0.9616573
Iter:58| MAE:0.7592137| RMSE:0.96166074
Iter:59| MAE:0.7592089| RMSE:0.96166086
Iter:60| MAE:0.7592228| RMSE:0.96166074
Iter:61| MAE:0.7591778| RMSE:0.9616195
Iter:62| MAE:0.7591634| RMSE:0.9616172
Iter:63| MAE:0.75915295| RMSE:0.96160537
Iter:64| MAE:0.75914973| RMSE:0.9616013
Iter:65| MAE:0.7591589| RMSE:0.96160436
Iter:66| MAE:0.75915515| RMSE:0.96160394
Iter:67| MAE:0.75914246| RMSE:0.96159554
Iter:68| MAE:0.7591374| RMSE:0.96158445
Iter:69| MAE:0.7591476| RMSE:0.96159226
Iter:70| MAE:0.75913584| RMSE:0.9615862
Iter:71| MAE:0.7591258| RMSE:0.96158165
Iter:72| MAE:0.75913364| RMSE:0.9615869
Iter:73| MAE:0.75913644| RMSE:0.9615902
Iter:74| MAE:0.7591328| RMSE:0.96158826
Iter:75| MAE:0.7591317| RMSE:0.96158904
Iter:76| MAE:0.7591273| RMSE:0.961587
Iter:77| MAE:0.759121| RMSE:0.96158403
Iter:78| MAE:0.75912076| RMSE:0.96158427
Iter:79| MAE:0.7591239| RMSE:0.9615825
Iter:80| MAE:0.759123| RMSE:0.96158516
Iter:81| MAE:0.75912464| RMSE:0.9615858
Iter:82| MAE:0.75912166| RMSE:0.96158373
Iter:83| MAE:0.759121| RMSE:0.96158534
Iter:84| MAE:0.75912064| RMSE:0.96158427
Iter:85| MAE:0.759123| RMSE:0.9615856
Iter:86| MAE:0.7591232| RMSE:0.9615849
Iter:87| MAE:0.75912434| RMSE:0.9615859
Iter:88| MAE:0.7591193| RMSE:0.96158415
Iter:89| MAE:0.75912327| RMSE:0.9615854
Iter:90| MAE:0.75912327| RMSE:0.9615865
Iter:91| MAE:0.75912356| RMSE:0.961586
Iter:92| MAE:0.75912255| RMSE:0.96158534
Iter:93| MAE:0.7591223| RMSE:0.9615865
Iter:94| MAE:0.7591233| RMSE:0.96158653
Iter:95| MAE:0.7591217| RMSE:0.9615854
Iter:96| MAE:0.759122| RMSE:0.96158516
Iter:97| MAE:0.7591207| RMSE:0.961584
Iter:98| MAE:0.75912124| RMSE:0.9615839
Iter:99| MAE:0.7591211| RMSE:0.9615844
MAE:0.75912136| RMSE:0.96158546
