d: 20
lambda: 0.001
delta_o: 1.0
gamma: 0.01
fnTrainingData: ../ML1M/generality/copy3.train
fnTestData: ../ML1M/generality/copy3.test
fnOutputData: ./testResult/FSVD_0.001_0_1M_copy_3.txt
MinRating: 1.0
MaxRating: 5.0
n: 6040
m: 3952
rho: 0.0
num_iterations: 100
Iter:0| MAE:2.5823426| RMSE:2.8127823
Iter:72| MAE:0.6623288| RMSE:0.8492768
Iter:73| MAE:0.66231316| RMSE:0.8492769
Iter:74| MAE:0.6623101| RMSE:0.8492782
Iter:75| MAE:0.66230756| RMSE:0.84927356
Iter:76| MAE:0.66230714| RMSE:0.84927595
Iter:77| MAE:0.66230273| RMSE:0.8492735
Iter:78| MAE:0.662334| RMSE:0.84927016
Iter:79| MAE:0.6623356| RMSE:0.84927225
Iter:80| MAE:0.66232663| RMSE:0.84927267
Iter:81| MAE:0.6623172| RMSE:0.8492692
Iter:82| MAE:0.6623162| RMSE:0.8492668
Iter:83| MAE:0.6623103| RMSE:0.84927
Iter:84| MAE:0.66229606| RMSE:0.84927315
Iter:85| MAE:0.662305| RMSE:0.8492712
Iter:86| MAE:0.66231036| RMSE:0.8492702
Iter:87| MAE:0.66230357| RMSE:0.8492715
Iter:88| MAE:0.6623011| RMSE:0.84926957
Iter:89| MAE:0.66229695| RMSE:0.84926784
Iter:90| MAE:0.66230094| RMSE:0.84926796
Iter:91| MAE:0.662304| RMSE:0.8492663
Iter:92| MAE:0.66230935| RMSE:0.8492671
Iter:93| MAE:0.66231817| RMSE:0.8492656
Iter:94| MAE:0.66232395| RMSE:0.8492651
Iter:95| MAE:0.6623263| RMSE:0.84926605
Iter:96| MAE:0.6623323| RMSE:0.8492649
Iter:97| MAE:0.66233504| RMSE:0.8492633
Iter:98| MAE:0.6623431| RMSE:0.84926295
Iter:99| MAE:0.66234475| RMSE:0.84926254
MAE:0.6623501| RMSE:0.8492613
