d: 20
lambda: 0.001
delta_o: 0.0
gamma: 0.01
fnTrainingData: ../ML100K/generality/copy1.train
fnTestData: ../ML100K/generality/copy1.test
fnOutputData: ./testResult/FPMF_0.001_3_100K_copy_1.txt
MinRating: 1.0
MaxRating: 5.0
n: 943
m: 1682
rho: 3.0
num_iterations: 100
Iter:0| MAE:2.5237| RMSE:2.7655017
Iter:1| MAE:1.5560851| RMSE:1.9681218
Iter:2| MAE:1.098621| RMSE:1.4669714
Iter:3| MAE:0.9194764| RMSE:1.2170581
Iter:4| MAE:0.83387893| RMSE:1.0727279
Iter:5| MAE:0.8187559| RMSE:1.0476685
Iter:6| MAE:0.79603064| RMSE:1.008583
Iter:7| MAE:0.7956357| RMSE:1.0075629
Iter:8| MAE:0.79393035| RMSE:1.0057459
Iter:9| MAE:0.79388565| RMSE:1.0054153
Iter:10| MAE:0.7918224| RMSE:1.0030271
Iter:11| MAE:0.791491| RMSE:1.0027978
Iter:12| MAE:0.79186666| RMSE:1.0027838
Iter:13| MAE:0.793193| RMSE:1.0039
Iter:14| MAE:0.79324895| RMSE:1.0030817
Iter:15| MAE:0.79266| RMSE:1.0028287
Iter:16| MAE:0.7922443| RMSE:1.0024921
Iter:17| MAE:0.79092556| RMSE:1.0010539
Iter:18| MAE:0.7922531| RMSE:1.0022767
Iter:19| MAE:0.79273| RMSE:1.0023779
Iter:20| MAE:0.7911382| RMSE:1.0011451
Iter:21| MAE:0.7910857| RMSE:1.000581
Iter:22| MAE:0.79156727| RMSE:1.0014025
Iter:23| MAE:0.791033| RMSE:1.0011734
Iter:24| MAE:0.79073894| RMSE:1.000828
Iter:25| MAE:0.79056716| RMSE:1.0001247
Iter:26| MAE:0.7905669| RMSE:1.0000689
Iter:27| MAE:0.7906031| RMSE:1.0001079
Iter:28| MAE:0.7907684| RMSE:1.0001843
Iter:29| MAE:0.7914703| RMSE:1.0006851
Iter:30| MAE:0.79113215| RMSE:1.0001453
Iter:31| MAE:0.79041153| RMSE:0.99980456
Iter:32| MAE:0.7910189| RMSE:1.0002693
Iter:33| MAE:0.79057324| RMSE:0.99976796
Iter:34| MAE:0.7908417| RMSE:1.0000482
Iter:35| MAE:0.7913863| RMSE:1.0004205
Iter:36| MAE:0.7908205| RMSE:1.0000038
Iter:37| MAE:0.7910418| RMSE:1.0002254
Iter:38| MAE:0.7907334| RMSE:1.0000076
Iter:39| MAE:0.7905987| RMSE:0.9998097
Iter:40| MAE:0.7906446| RMSE:0.99981374
Iter:41| MAE:0.79072624| RMSE:0.9998168
Iter:42| MAE:0.79082614| RMSE:0.99990255
Iter:43| MAE:0.790812| RMSE:0.9998878
Iter:44| MAE:0.7909368| RMSE:0.9999328
Iter:45| MAE:0.7909018| RMSE:0.9998705
Iter:46| MAE:0.790998| RMSE:0.9999348
Iter:47| MAE:0.7910376| RMSE:0.9999352
Iter:48| MAE:0.7910552| RMSE:0.9999483
Iter:49| MAE:0.79103076| RMSE:0.9999315
Iter:50| MAE:0.79103965| RMSE:0.9999131
Iter:51| MAE:0.7911413| RMSE:0.99999046
Iter:52| MAE:0.7911316| RMSE:0.999977
Iter:53| MAE:0.7910871| RMSE:0.9999161
Iter:54| MAE:0.7910142| RMSE:0.99986434
Iter:55| MAE:0.79106253| RMSE:0.99989504
Iter:56| MAE:0.79108137| RMSE:0.99991363
Iter:57| MAE:0.79106945| RMSE:0.9999058
Iter:58| MAE:0.7910517| RMSE:0.9998985
Iter:59| MAE:0.79107624| RMSE:0.9999162
Iter:60| MAE:0.7910955| RMSE:0.99992955
Iter:61| MAE:0.7910876| RMSE:0.99992716
Iter:62| MAE:0.7910737| RMSE:0.9999154
Iter:63| MAE:0.79105896| RMSE:0.9999044
Iter:64| MAE:0.7910328| RMSE:0.9998745
Iter:65| MAE:0.79103875| RMSE:0.9998722
Iter:66| MAE:0.79106987| RMSE:0.9998891
Iter:67| MAE:0.7910662| RMSE:0.999884
Iter:68| MAE:0.7910705| RMSE:0.99988776
Iter:69| MAE:0.79107577| RMSE:0.99988896
Iter:70| MAE:0.79108787| RMSE:0.9999008
Iter:71| MAE:0.79108375| RMSE:0.99989796
Iter:72| MAE:0.7910906| RMSE:0.99989974
Iter:73| MAE:0.7910896| RMSE:0.99989766
Iter:74| MAE:0.7910818| RMSE:0.99989027
Iter:75| MAE:0.79108435| RMSE:0.9998917
Iter:76| MAE:0.7910855| RMSE:0.99989253
Iter:77| MAE:0.7910857| RMSE:0.9998933
Iter:78| MAE:0.7910858| RMSE:0.99988866
Iter:79| MAE:0.7910819| RMSE:0.99988717
Iter:80| MAE:0.791083| RMSE:0.999887
Iter:81| MAE:0.7910834| RMSE:0.999886
Iter:82| MAE:0.79108703| RMSE:0.9998866
