d: 20
lambda: 0.001
delta_o: 0.0
gamma: 0.01
fnTrainingData: ../ML1M/generality/copy2.train
fnTestData: ../ML1M/generality/copy2.test
fnOutputData: ./testResult/FPMF_0.001_2_1M_copy_2.txt
MinRating: 1.0
MaxRating: 5.0
n: 6040
m: 3952
rho: 2.0
num_iterations: 100
Iter:0| MAE:2.5824826| RMSE:2.8137915
Iter:1| MAE:1.5023878| RMSE:1.9338914
Iter:2| MAE:1.0536968| RMSE:1.4250181
Iter:3| MAE:0.869| RMSE:1.1556184
Iter:4| MAE:0.81077707| RMSE:1.0575001
Iter:5| MAE:0.7794549| RMSE:0.9988329
Iter:6| MAE:0.7622193| RMSE:0.9717017
Iter:7| MAE:0.75700414| RMSE:0.96216637
Iter:8| MAE:0.75224346| RMSE:0.9563722
Iter:9| MAE:0.74821043| RMSE:0.94990116
Iter:10| MAE:0.74455047| RMSE:0.94563997
Iter:11| MAE:0.7418594| RMSE:0.9425848
Iter:12| MAE:0.7405125| RMSE:0.940801
Iter:13| MAE:0.7386124| RMSE:0.9388312
Iter:14| MAE:0.7371534| RMSE:0.9370213
Iter:15| MAE:0.7353404| RMSE:0.93498677
Iter:16| MAE:0.7343534| RMSE:0.9337246
Iter:17| MAE:0.7331859| RMSE:0.93225396
Iter:18| MAE:0.7321971| RMSE:0.9309679
Iter:19| MAE:0.73152375| RMSE:0.93006474
Iter:20| MAE:0.73048145| RMSE:0.9290828
Iter:21| MAE:0.7299378| RMSE:0.92823976
Iter:22| MAE:0.728964| RMSE:0.9270973
Iter:23| MAE:0.7286075| RMSE:0.92652094
Iter:24| MAE:0.7282052| RMSE:0.92587143
Iter:25| MAE:0.7275968| RMSE:0.92512983
Iter:26| MAE:0.727077| RMSE:0.9244879
Iter:27| MAE:0.72658414| RMSE:0.92387325
Iter:28| MAE:0.72642183| RMSE:0.9235733
Iter:29| MAE:0.7260928| RMSE:0.92308784
Iter:30| MAE:0.7258145| RMSE:0.9226674
Iter:31| MAE:0.725307| RMSE:0.9221101
Iter:32| MAE:0.7251455| RMSE:0.9217438
Iter:33| MAE:0.72488815| RMSE:0.92142177
Iter:34| MAE:0.7247924| RMSE:0.92126215
Iter:35| MAE:0.7243924| RMSE:0.92079365
Iter:36| MAE:0.72436064| RMSE:0.92065704
Iter:37| MAE:0.72416246| RMSE:0.9204448
Iter:38| MAE:0.724092| RMSE:0.92029715
Iter:39| MAE:0.72405607| RMSE:0.9201175
Iter:40| MAE:0.7239737| RMSE:0.9199951
Iter:41| MAE:0.72386503| RMSE:0.9197982
Iter:42| MAE:0.72377753| RMSE:0.9196676
Iter:43| MAE:0.72365075| RMSE:0.91955066
Iter:44| MAE:0.7236076| RMSE:0.91946924
Iter:45| MAE:0.723594| RMSE:0.9193914
Iter:46| MAE:0.723496| RMSE:0.9192671
Iter:47| MAE:0.7235145| RMSE:0.9192287
Iter:48| MAE:0.72345626| RMSE:0.91912943
Iter:49| MAE:0.72338885| RMSE:0.9190484
Iter:50| MAE:0.7233797| RMSE:0.91900593
Iter:51| MAE:0.7233184| RMSE:0.91893053
Iter:52| MAE:0.7232988| RMSE:0.918898
Iter:53| MAE:0.7232646| RMSE:0.9188469
Iter:54| MAE:0.72321063| RMSE:0.9187777
Iter:55| MAE:0.7232106| RMSE:0.918759
Iter:56| MAE:0.7231871| RMSE:0.91873175
Iter:57| MAE:0.7231669| RMSE:0.9186938
Iter:58| MAE:0.7231294| RMSE:0.918656
Iter:59| MAE:0.7231127| RMSE:0.918627
Iter:60| MAE:0.7230796| RMSE:0.9185895
Iter:61| MAE:0.7230682| RMSE:0.91857123
Iter:62| MAE:0.7230663| RMSE:0.9185477
Iter:63| MAE:0.7230496| RMSE:0.91853034
Iter:64| MAE:0.7230474| RMSE:0.918529
Iter:65| MAE:0.7230459| RMSE:0.91852015
Iter:66| MAE:0.7230378| RMSE:0.9185099
Iter:67| MAE:0.7230282| RMSE:0.91849315
Iter:68| MAE:0.7230244| RMSE:0.91848314
Iter:69| MAE:0.72301733| RMSE:0.91847706
Iter:70| MAE:0.7230154| RMSE:0.9184717
Iter:71| MAE:0.72301096| RMSE:0.9184619
Iter:72| MAE:0.7230099| RMSE:0.91846263
Iter:73| MAE:0.72301036| RMSE:0.9184531
Iter:74| MAE:0.7230155| RMSE:0.9184538
Iter:75| MAE:0.72301036| RMSE:0.91844857
Iter:76| MAE:0.72300553| RMSE:0.91844326
Iter:77| MAE:0.72300965| RMSE:0.91844046
Iter:78| MAE:0.7230068| RMSE:0.918438
Iter:79| MAE:0.7230044| RMSE:0.91843414
Iter:80| MAE:0.7230027| RMSE:0.918433
Iter:81| MAE:0.72300357| RMSE:0.91843134
Iter:82| MAE:0.72300065| RMSE:0.9184277
Iter:83| MAE:0.7230008| RMSE:0.9184242
Iter:84| MAE:0.7230003| RMSE:0.91842514
Iter:85| MAE:0.72299826| RMSE:0.91842157
Iter:86| MAE:0.7229978| RMSE:0.91842204
Iter:87| MAE:0.72299737| RMSE:0.9184196
Iter:88| MAE:0.72299695| RMSE:0.91841775
Iter:89| MAE:0.72299385| RMSE:0.91841686
Iter:90| MAE:0.7229932| RMSE:0.9184148
Iter:91| MAE:0.72299445| RMSE:0.91841334
Iter:92| MAE:0.72299373| RMSE:0.91841286
Iter:93| MAE:0.7229931| RMSE:0.91841066
Iter:94| MAE:0.722992| RMSE:0.91841096
Iter:95| MAE:0.72299194| RMSE:0.91840804
Iter:96| MAE:0.72299224| RMSE:0.91840667
Iter:97| MAE:0.7229915| RMSE:0.91840553
Iter:98| MAE:0.7229897| RMSE:0.9184032
Iter:99| MAE:0.7229901| RMSE:0.9184027
MAE:0.72299093| RMSE:0.9184021
