d: 20
lambda: 0.001
delta_o: 0.0
gamma: 0.01
fnTrainingData: ../ML1M/generality/copy3.train
fnTestData: ../ML1M/generality/copy3.test
fnOutputData: ./testResult/FPMF_0.001_0_1M_copy_3.txt
MinRating: 1.0
MaxRating: 5.0
n: 6040
m: 3952
rho: 0.0
num_iterations: 100
Iter:0| MAE:2.5823426| RMSE:2.8127823
Iter:1| MAE:1.5460287| RMSE:1.9772463
Iter:2| MAE:1.0583524| RMSE:1.4422476
Iter:3| MAE:0.857032| RMSE:1.149623
Iter:4| MAE:0.78320825| RMSE:1.0233072
Iter:5| MAE:0.7524413| RMSE:0.9665479
Iter:6| MAE:0.7367804| RMSE:0.93780535
Iter:7| MAE:0.72816527| RMSE:0.9230084
Iter:8| MAE:0.72119665| RMSE:0.91486233
Iter:9| MAE:0.7169241| RMSE:0.90872663
Iter:10| MAE:0.7131177| RMSE:0.90386903
Iter:11| MAE:0.7091982| RMSE:0.899386
Iter:12| MAE:0.7059946| RMSE:0.89604723
Iter:13| MAE:0.703284| RMSE:0.8934456
Iter:14| MAE:0.701205| RMSE:0.8910817
Iter:15| MAE:0.69922274| RMSE:0.8887613
Iter:16| MAE:0.6978227| RMSE:0.8870965
Iter:17| MAE:0.6964937| RMSE:0.8853886
Iter:18| MAE:0.69534117| RMSE:0.88407725
Iter:19| MAE:0.6944341| RMSE:0.88294137
Iter:20| MAE:0.6931717| RMSE:0.88153636
Iter:21| MAE:0.6923944| RMSE:0.8807454
Iter:22| MAE:0.6913526| RMSE:0.87970114
Iter:23| MAE:0.69063514| RMSE:0.8788061
Iter:24| MAE:0.6901648| RMSE:0.8781351
Iter:25| MAE:0.6894717| RMSE:0.8775279
Iter:26| MAE:0.6889682| RMSE:0.87686294
Iter:27| MAE:0.6884016| RMSE:0.8762578
Iter:28| MAE:0.68810415| RMSE:0.8759021
Iter:29| MAE:0.6877352| RMSE:0.87549686
Iter:30| MAE:0.6872816| RMSE:0.8750617
Iter:31| MAE:0.6870795| RMSE:0.8747405
Iter:32| MAE:0.6869155| RMSE:0.8744676
Iter:33| MAE:0.6866369| RMSE:0.87421036
Iter:34| MAE:0.68642974| RMSE:0.8739497
Iter:35| MAE:0.68633574| RMSE:0.8737606
Iter:36| MAE:0.686096| RMSE:0.87359166
Iter:37| MAE:0.6858626| RMSE:0.87334824
Iter:38| MAE:0.6857264| RMSE:0.87320256
Iter:39| MAE:0.6855699| RMSE:0.8730538
Iter:40| MAE:0.68541867| RMSE:0.87289983
Iter:41| MAE:0.68535125| RMSE:0.8727989
Iter:42| MAE:0.685259| RMSE:0.8726754
Iter:43| MAE:0.6851732| RMSE:0.8725913
Iter:44| MAE:0.68510807| RMSE:0.87249774
Iter:45| MAE:0.68500745| RMSE:0.8724281
Iter:46| MAE:0.68495727| RMSE:0.87236315
Iter:47| MAE:0.68493116| RMSE:0.8723184
Iter:48| MAE:0.6848756| RMSE:0.87225336
Iter:49| MAE:0.684833| RMSE:0.8721934
Iter:50| MAE:0.68479145| RMSE:0.8721547
Iter:51| MAE:0.6847635| RMSE:0.87211895
Iter:52| MAE:0.684747| RMSE:0.8720872
Iter:53| MAE:0.6847153| RMSE:0.87205976
Iter:54| MAE:0.6846876| RMSE:0.8720247
Iter:55| MAE:0.6846563| RMSE:0.8719995
Iter:56| MAE:0.68463933| RMSE:0.8719706
Iter:57| MAE:0.6846192| RMSE:0.8719465
Iter:58| MAE:0.68460155| RMSE:0.87192535
Iter:59| MAE:0.684582| RMSE:0.87190604
Iter:60| MAE:0.6845583| RMSE:0.8718953
Iter:61| MAE:0.6845371| RMSE:0.87188494
Iter:62| MAE:0.68452674| RMSE:0.87187356
Iter:63| MAE:0.6845198| RMSE:0.871861
Iter:64| MAE:0.6845054| RMSE:0.8718509
Iter:65| MAE:0.6845034| RMSE:0.8718424
Iter:66| MAE:0.68449634| RMSE:0.8718321
Iter:67| MAE:0.68448955| RMSE:0.87182266
Iter:68| MAE:0.68448627| RMSE:0.871819
Iter:69| MAE:0.6844779| RMSE:0.8718124
Iter:70| MAE:0.6844725| RMSE:0.8718096
Iter:71| MAE:0.684468| RMSE:0.8718087
Iter:72| MAE:0.6844667| RMSE:0.87180287
Iter:73| MAE:0.68446213| RMSE:0.87180084
Iter:74| MAE:0.68445915| RMSE:0.87179613
Iter:75| MAE:0.6844534| RMSE:0.87179273
Iter:76| MAE:0.6844519| RMSE:0.8717908
Iter:77| MAE:0.6844515| RMSE:0.8717893
Iter:78| MAE:0.6844491| RMSE:0.8717886
Iter:79| MAE:0.6844433| RMSE:0.8717866
Iter:80| MAE:0.68444455| RMSE:0.87178504
Iter:81| MAE:0.6844463| RMSE:0.8717842
Iter:82| MAE:0.68444383| RMSE:0.8717835
Iter:83| MAE:0.68444055| RMSE:0.8717801
Iter:84| MAE:0.6844359| RMSE:0.8717771
Iter:85| MAE:0.68443406| RMSE:0.87177587
Iter:86| MAE:0.68443376| RMSE:0.87177414
Iter:87| MAE:0.68443227| RMSE:0.87177134
Iter:88| MAE:0.68443054| RMSE:0.8717709
Iter:89| MAE:0.68442994| RMSE:0.8717708
Iter:90| MAE:0.6844282| RMSE:0.87176937
Iter:91| MAE:0.68442744| RMSE:0.8717687
Iter:92| MAE:0.6844252| RMSE:0.8717691
Iter:93| MAE:0.6844267| RMSE:0.8717693
Iter:94| MAE:0.6844269| RMSE:0.8717682
Iter:95| MAE:0.68442667| RMSE:0.8717673
Iter:96| MAE:0.6844262| RMSE:0.8717669
Iter:97| MAE:0.6844255| RMSE:0.87176704
Iter:98| MAE:0.68442565| RMSE:0.87176603
Iter:99| MAE:0.68442416| RMSE:0.87176615
MAE:0.68442523| RMSE:0.87176603
