d: 20
lambda: 0.001
delta_o: 0.0
gamma: 0.01
fnTrainingData: ../ML100K/generality/copy2.train
fnTestData: ../ML100K/generality/copy2.test
fnOutputData: ./testResult/FPMF_0.001_0_100K_copy_2.txt
MinRating: 1.0
MaxRating: 5.0
n: 943
m: 1682
rho: 0.0
num_iterations: 100
Iter:0| MAE:2.5366| RMSE:2.7709925
Iter:1| MAE:2.114741| RMSE:2.4451537
Iter:2| MAE:1.3525201| RMSE:1.7516704
Iter:3| MAE:1.0178952| RMSE:1.3561764
Iter:4| MAE:0.8756542| RMSE:1.1499783
Iter:5| MAE:0.8025635| RMSE:1.0399357
Iter:6| MAE:0.78027654| RMSE:1.0068233
Iter:7| MAE:0.7696298| RMSE:0.9906015
Iter:8| MAE:0.7625096| RMSE:0.9774572
Iter:9| MAE:0.7588933| RMSE:0.97109914
Iter:10| MAE:0.7541662| RMSE:0.9657591
Iter:11| MAE:0.7525918| RMSE:0.9628265
Iter:12| MAE:0.749628| RMSE:0.9596851
Iter:13| MAE:0.7493482| RMSE:0.95933455
Iter:14| MAE:0.74834025| RMSE:0.9566969
Iter:15| MAE:0.74805087| RMSE:0.9564053
Iter:16| MAE:0.7461747| RMSE:0.95537955
Iter:17| MAE:0.7458331| RMSE:0.9538292
Iter:18| MAE:0.7451651| RMSE:0.9532577
Iter:19| MAE:0.74474937| RMSE:0.95249104
Iter:20| MAE:0.74479866| RMSE:0.9522756
Iter:21| MAE:0.7449118| RMSE:0.95176584
Iter:22| MAE:0.7453531| RMSE:0.9522633
Iter:23| MAE:0.74437463| RMSE:0.9516436
Iter:24| MAE:0.7439813| RMSE:0.9512583
Iter:25| MAE:0.74317414| RMSE:0.9503974
Iter:26| MAE:0.74333483| RMSE:0.95032245
Iter:27| MAE:0.743977| RMSE:0.95042473
Iter:28| MAE:0.743713| RMSE:0.9500289
Iter:29| MAE:0.7428805| RMSE:0.9493936
Iter:30| MAE:0.7426076| RMSE:0.949051
Iter:31| MAE:0.7425483| RMSE:0.9489129
Iter:32| MAE:0.7425164| RMSE:0.9488736
Iter:33| MAE:0.7425283| RMSE:0.9487731
Iter:34| MAE:0.7427075| RMSE:0.9486592
Iter:35| MAE:0.7426446| RMSE:0.94861174
Iter:36| MAE:0.7425068| RMSE:0.9484228
Iter:37| MAE:0.7424185| RMSE:0.94831747
Iter:38| MAE:0.7422252| RMSE:0.9481815
Iter:39| MAE:0.74222416| RMSE:0.9481148
Iter:40| MAE:0.74213976| RMSE:0.9480856
Iter:41| MAE:0.7420405| RMSE:0.9479515
Iter:42| MAE:0.7419915| RMSE:0.9479452
Iter:43| MAE:0.742045| RMSE:0.9479353
Iter:44| MAE:0.74204886| RMSE:0.9478576
Iter:45| MAE:0.7420039| RMSE:0.9478294
Iter:46| MAE:0.74197567| RMSE:0.94780314
Iter:47| MAE:0.74197227| RMSE:0.94778585
Iter:48| MAE:0.7419181| RMSE:0.94769746
Iter:49| MAE:0.74188423| RMSE:0.94765276
Iter:50| MAE:0.7418708| RMSE:0.9476291
Iter:51| MAE:0.74185956| RMSE:0.947606
Iter:52| MAE:0.74184877| RMSE:0.9475972
Iter:53| MAE:0.74181867| RMSE:0.9475847
Iter:54| MAE:0.7418181| RMSE:0.94759464
Iter:55| MAE:0.741841| RMSE:0.9476096
Iter:56| MAE:0.74182564| RMSE:0.947604
Iter:57| MAE:0.74182844| RMSE:0.94759965
Iter:58| MAE:0.74181825| RMSE:0.94759357
Iter:59| MAE:0.74179053| RMSE:0.94757134
Iter:60| MAE:0.74178374| RMSE:0.94756764
Iter:61| MAE:0.7417579| RMSE:0.9475493
Iter:62| MAE:0.741739| RMSE:0.94753164
Iter:63| MAE:0.74173814| RMSE:0.9475184
Iter:64| MAE:0.7417379| RMSE:0.94751716
Iter:65| MAE:0.74173427| RMSE:0.9475088
Iter:66| MAE:0.74173343| RMSE:0.94750315
Iter:67| MAE:0.7417277| RMSE:0.94749504
Iter:68| MAE:0.7417326| RMSE:0.9474962
Iter:69| MAE:0.74173164| RMSE:0.94749075
Iter:70| MAE:0.7417263| RMSE:0.94748646
Iter:71| MAE:0.7417227| RMSE:0.94748265
Iter:72| MAE:0.74172306| RMSE:0.94748163
Iter:73| MAE:0.74172235| RMSE:0.9474796
Iter:74| MAE:0.741724| RMSE:0.94748044
Iter:75| MAE:0.7417232| RMSE:0.94747883
Iter:76| MAE:0.741721| RMSE:0.9474776
Iter:77| MAE:0.74171895| RMSE:0.9474764
Iter:78| MAE:0.7417163| RMSE:0.9474732
Iter:79| MAE:0.741715| RMSE:0.9474734
Iter:80| MAE:0.7417157| RMSE:0.9474721
Iter:81| MAE:0.74171364| RMSE:0.9474696
Iter:82| MAE:0.7417125| RMSE:0.94746876
Iter:83| MAE:0.7417157| RMSE:0.94746727
Iter:84| MAE:0.741713| RMSE:0.9474677
Iter:85| MAE:0.7417093| RMSE:0.94746566
Iter:86| MAE:0.7417106| RMSE:0.9474665
Iter:87| MAE:0.7417078| RMSE:0.9474658
Iter:88| MAE:0.7417086| RMSE:0.94746476
Iter:89| MAE:0.74170846| RMSE:0.9474651
Iter:90| MAE:0.7417081| RMSE:0.94746524
Iter:91| MAE:0.74170905| RMSE:0.94746506
Iter:92| MAE:0.74170834| RMSE:0.94746476
Iter:93| MAE:0.74170893| RMSE:0.94746375
Iter:94| MAE:0.741708| RMSE:0.947463
Iter:95| MAE:0.74170744| RMSE:0.94746226
Iter:96| MAE:0.74170685| RMSE:0.94746184
Iter:97| MAE:0.7417067| RMSE:0.9474617
Iter:98| MAE:0.7417072| RMSE:0.9474622
Iter:99| MAE:0.741707| RMSE:0.9474617
MAE:0.74170643| RMSE:0.9474618
