d: 20
lambda: 0.001
delta_o: 0.0
gamma: 0.01
fnTrainingData: ../ML100K/generality/copy5.train
fnTestData: ../ML100K/generality/copy5.test
fnOutputData: ./testResult/FPMF_0.001_0_100K_copy_5.txt
MinRating: 1.0
MaxRating: 5.0
n: 943
m: 1682
rho: 0.0
num_iterations: 100
Iter:0| MAE:2.53195| RMSE:2.7700632
Iter:43| MAE:0.7487046| RMSE:0.9532694
Iter:44| MAE:0.74863374| RMSE:0.9531481
Iter:45| MAE:0.74865496| RMSE:0.95316374
Iter:46| MAE:0.7485957| RMSE:0.95311606
Iter:47| MAE:0.7485903| RMSE:0.95311064
Iter:48| MAE:0.74855787| RMSE:0.95304394
Iter:49| MAE:0.7485336| RMSE:0.95299387
Iter:50| MAE:0.74852216| RMSE:0.9529697
Iter:51| MAE:0.74848735| RMSE:0.95292115
Iter:52| MAE:0.7484718| RMSE:0.95288426
Iter:53| MAE:0.74846536| RMSE:0.952876
Iter:54| MAE:0.74844193| RMSE:0.95284563
Iter:55| MAE:0.7484269| RMSE:0.952834
Iter:56| MAE:0.74843365| RMSE:0.9528086
Iter:57| MAE:0.74844056| RMSE:0.9528117
Iter:58| MAE:0.74843746| RMSE:0.95280015
Iter:59| MAE:0.7484246| RMSE:0.95278394
Iter:60| MAE:0.7484201| RMSE:0.9527693
Iter:61| MAE:0.748424| RMSE:0.9527625
Iter:62| MAE:0.74841917| RMSE:0.95275664
Iter:63| MAE:0.74841005| RMSE:0.95275193
Iter:64| MAE:0.7484083| RMSE:0.95274496
Iter:65| MAE:0.7484017| RMSE:0.95273924
Iter:66| MAE:0.7484025| RMSE:0.95273703
Iter:67| MAE:0.74840456| RMSE:0.95273376
Iter:68| MAE:0.7483963| RMSE:0.9527301
Iter:69| MAE:0.74839497| RMSE:0.95273083
Iter:70| MAE:0.7483896| RMSE:0.9527275
Iter:71| MAE:0.74838984| RMSE:0.9527236
Iter:72| MAE:0.7483945| RMSE:0.95272493
Iter:73| MAE:0.7483981| RMSE:0.9527239
Iter:74| MAE:0.74839693| RMSE:0.9527214
Iter:75| MAE:0.7483986| RMSE:0.95271844
Iter:76| MAE:0.7483975| RMSE:0.9527178
Iter:77| MAE:0.7483983| RMSE:0.95271593
Iter:78| MAE:0.7483981| RMSE:0.9527166
Iter:79| MAE:0.7483966| RMSE:0.9527146
Iter:80| MAE:0.74839634| RMSE:0.9527143
Iter:81| MAE:0.7483982| RMSE:0.952714
Iter:82| MAE:0.7483978| RMSE:0.952713
Iter:83| MAE:0.7483978| RMSE:0.9527137
Iter:84| MAE:0.7483998| RMSE:0.95271444
Iter:85| MAE:0.7483985| RMSE:0.95271254
Iter:86| MAE:0.74839747| RMSE:0.9527117
Iter:87| MAE:0.7483981| RMSE:0.952711
Iter:88| MAE:0.7483981| RMSE:0.9527119
Iter:89| MAE:0.74839866| RMSE:0.9527111
Iter:90| MAE:0.7483985| RMSE:0.95271
Iter:91| MAE:0.74839956| RMSE:0.95271033
Iter:92| MAE:0.7483989| RMSE:0.95270973
Iter:93| MAE:0.7483993| RMSE:0.95271003
Iter:94| MAE:0.7483991| RMSE:0.95270985
Iter:95| MAE:0.74839866| RMSE:0.95270956
Iter:96| MAE:0.748399| RMSE:0.9527095
Iter:97| MAE:0.74839836| RMSE:0.95270914
Iter:98| MAE:0.74839884| RMSE:0.9527089
Iter:99| MAE:0.74839914| RMSE:0.95270926
MAE:0.74839807| RMSE:0.9527089
