d: 20
lambda: 0.001
delta_o: 0.0
gamma: 0.01
fnTrainingData: ../ML1M/generality/copy1.train
fnTestData: ../ML1M/generality/copy1.test
fnOutputData: ./testResult/FPMF_0.001_1_1M_copy_1.txt
MinRating: 1.0
MaxRating: 5.0
n: 6040
m: 3952
rho: 1.0
num_iterations: 100
Iter:0| MAE:2.5796762| RMSE:2.811369
Iter:1| MAE:1.5575833| RMSE:1.9898089
Iter:2| MAE:1.0741624| RMSE:1.4571594
Iter:3| MAE:0.87704426| RMSE:1.1764662
Iter:4| MAE:0.8020303| RMSE:1.0475175
Iter:5| MAE:0.7729966| RMSE:0.99666435
Iter:6| MAE:0.755118| RMSE:0.9626902
Iter:7| MAE:0.748003| RMSE:0.95322925
Iter:8| MAE:0.74142486| RMSE:0.9428204
Iter:9| MAE:0.7353829| RMSE:0.9349204
Iter:10| MAE:0.7329671| RMSE:0.9320929
Iter:11| MAE:0.7300873| RMSE:0.9291838
Iter:12| MAE:0.72845966| RMSE:0.9270187
Iter:13| MAE:0.72690815| RMSE:0.92476046
Iter:14| MAE:0.72500026| RMSE:0.92274535
Iter:15| MAE:0.7236008| RMSE:0.9213226
Iter:16| MAE:0.7223059| RMSE:0.9194357
Iter:17| MAE:0.721339| RMSE:0.91799414
Iter:18| MAE:0.72023773| RMSE:0.916597
Iter:19| MAE:0.71897215| RMSE:0.9153433
Iter:20| MAE:0.71873695| RMSE:0.91462
Iter:21| MAE:0.717798| RMSE:0.91367537
Iter:22| MAE:0.7168152| RMSE:0.9122338
Iter:23| MAE:0.7165015| RMSE:0.91169715
Iter:24| MAE:0.7159625| RMSE:0.9108881
Iter:25| MAE:0.71525574| RMSE:0.9101486
Iter:26| MAE:0.7147896| RMSE:0.9094698
Iter:27| MAE:0.71434355| RMSE:0.90878886
Iter:28| MAE:0.7140663| RMSE:0.9083834
Iter:29| MAE:0.7137697| RMSE:0.9080139
Iter:30| MAE:0.71359533| RMSE:0.9076323
Iter:31| MAE:0.7132198| RMSE:0.9071522
Iter:32| MAE:0.71299225| RMSE:0.90672684
Iter:33| MAE:0.7127556| RMSE:0.9064876
Iter:34| MAE:0.71262056| RMSE:0.9061784
Iter:35| MAE:0.71235836| RMSE:0.90579486
Iter:36| MAE:0.7121164| RMSE:0.9055137
Iter:37| MAE:0.7119697| RMSE:0.9052776
Iter:38| MAE:0.71181136| RMSE:0.9050574
Iter:39| MAE:0.7116974| RMSE:0.9048902
Iter:40| MAE:0.71157694| RMSE:0.9046945
Iter:41| MAE:0.7114741| RMSE:0.90450597
Iter:42| MAE:0.71140385| RMSE:0.9043953
Iter:43| MAE:0.71133846| RMSE:0.9043295
Iter:44| MAE:0.7113381| RMSE:0.90422523
Iter:45| MAE:0.71128887| RMSE:0.9041361
Iter:46| MAE:0.7112283| RMSE:0.90405506
Iter:47| MAE:0.71119785| RMSE:0.9040144
Iter:48| MAE:0.711142| RMSE:0.9039432
Iter:49| MAE:0.71110713| RMSE:0.90385574
Iter:50| MAE:0.7110875| RMSE:0.90381986
Iter:51| MAE:0.7110644| RMSE:0.9038
Iter:52| MAE:0.71100754| RMSE:0.90374774
Iter:53| MAE:0.71096635| RMSE:0.9036974
Iter:54| MAE:0.71094084| RMSE:0.9036591
Iter:55| MAE:0.71091807| RMSE:0.9036209
Iter:56| MAE:0.7109022| RMSE:0.9035973
Iter:57| MAE:0.7108833| RMSE:0.9035742
Iter:58| MAE:0.7108622| RMSE:0.90354514
Iter:59| MAE:0.7108518| RMSE:0.9035261
Iter:60| MAE:0.71083194| RMSE:0.9035035
Iter:61| MAE:0.71083075| RMSE:0.9034905
Iter:62| MAE:0.71081835| RMSE:0.90347296
Iter:63| MAE:0.7108125| RMSE:0.9034619
Iter:64| MAE:0.71080106| RMSE:0.9034458
Iter:65| MAE:0.71079946| RMSE:0.903434
Iter:66| MAE:0.7107964| RMSE:0.9034298
Iter:67| MAE:0.7107871| RMSE:0.90341616
Iter:68| MAE:0.7107783| RMSE:0.9034098
Iter:69| MAE:0.71077186| RMSE:0.9034017
Iter:70| MAE:0.7107637| RMSE:0.90339416
Iter:71| MAE:0.7107613| RMSE:0.9033853
Iter:72| MAE:0.7107554| RMSE:0.903379
Iter:73| MAE:0.7107495| RMSE:0.90337443
Iter:74| MAE:0.7107504| RMSE:0.90337193
Iter:75| MAE:0.71074563| RMSE:0.9033687
Iter:76| MAE:0.71074736| RMSE:0.90336394
Iter:77| MAE:0.71074456| RMSE:0.90335965
Iter:78| MAE:0.71074003| RMSE:0.9033556
Iter:79| MAE:0.7107408| RMSE:0.90335375
Iter:80| MAE:0.7107379| RMSE:0.9033504
Iter:81| MAE:0.7107366| RMSE:0.90334797
Iter:82| MAE:0.7107367| RMSE:0.9033478
Iter:83| MAE:0.7107363| RMSE:0.9033441
Iter:84| MAE:0.71073663| RMSE:0.9033438
Iter:85| MAE:0.71073663| RMSE:0.9033448
Iter:86| MAE:0.7107357| RMSE:0.90334255
Iter:87| MAE:0.7107357| RMSE:0.90334123
Iter:88| MAE:0.71073234| RMSE:0.9033408
Iter:89| MAE:0.7107326| RMSE:0.90333843
Iter:90| MAE:0.71073276| RMSE:0.9033374
Iter:91| MAE:0.7107323| RMSE:0.90333813
Iter:92| MAE:0.71073127| RMSE:0.9033372
Iter:93| MAE:0.710732| RMSE:0.9033364
Iter:94| MAE:0.7107314| RMSE:0.90333545
Iter:95| MAE:0.71073186| RMSE:0.9033361
Iter:96| MAE:0.71073115| RMSE:0.9033358
Iter:97| MAE:0.7107306| RMSE:0.9033353
Iter:98| MAE:0.71073073| RMSE:0.9033353
Iter:99| MAE:0.71073073| RMSE:0.9033348
MAE:0.7107301| RMSE:0.9033333
