d: 20
lambda: 0.001
delta_o: 0.0
gamma: 0.01
fnTrainingData: ../ML1M/generality/copy1.train
fnTestData: ../ML1M/generality/copy1.test
fnOutputData: ./testResult/FPMF_0.001_0_1M_copy_1.txt
MinRating: 1.0
MaxRating: 5.0
n: 6040
m: 3952
rho: 0.0
num_iterations: 100
Iter:0| MAE:2.5796762| RMSE:2.811369
Iter:1| MAE:1.5251257| RMSE:1.9540341
Iter:2| MAE:1.0054296| RMSE:1.3679097
Iter:3| MAE:0.84063065| RMSE:1.1222018
Iter:4| MAE:0.77973187| RMSE:1.0174028
Iter:5| MAE:0.7527257| RMSE:0.96739143
Iter:6| MAE:0.7369404| RMSE:0.9384644
Iter:7| MAE:0.727239| RMSE:0.9222966
Iter:8| MAE:0.72149265| RMSE:0.9139614
Iter:9| MAE:0.71626943| RMSE:0.9074555
Iter:10| MAE:0.7117135| RMSE:0.9027125
Iter:11| MAE:0.70850635| RMSE:0.89892304
Iter:12| MAE:0.7058826| RMSE:0.89572453
Iter:13| MAE:0.70323515| RMSE:0.8928312
Iter:14| MAE:0.70110977| RMSE:0.8905307
Iter:15| MAE:0.6990743| RMSE:0.88828176
Iter:16| MAE:0.69732195| RMSE:0.88635457
Iter:17| MAE:0.6962164| RMSE:0.8849088
Iter:18| MAE:0.6948076| RMSE:0.8832458
Iter:19| MAE:0.6936893| RMSE:0.88207877
Iter:20| MAE:0.69248897| RMSE:0.8807766
Iter:21| MAE:0.6915683| RMSE:0.8797517
Iter:22| MAE:0.69078517| RMSE:0.8788262
Iter:23| MAE:0.6900691| RMSE:0.8780861
Iter:24| MAE:0.6894623| RMSE:0.87740475
Iter:25| MAE:0.6890471| RMSE:0.87678987
Iter:26| MAE:0.68850034| RMSE:0.8762361
Iter:27| MAE:0.68812597| RMSE:0.87581927
Iter:28| MAE:0.6875388| RMSE:0.87528926
Iter:29| MAE:0.6872336| RMSE:0.8748795
Iter:30| MAE:0.68696684| RMSE:0.87462896
Iter:31| MAE:0.68656605| RMSE:0.8742432
Iter:32| MAE:0.68634796| RMSE:0.87398463
Iter:33| MAE:0.6861589| RMSE:0.87375265
Iter:34| MAE:0.6860787| RMSE:0.8735812
Iter:35| MAE:0.6857969| RMSE:0.873368
Iter:36| MAE:0.68568164| RMSE:0.8732311
Iter:37| MAE:0.68549114| RMSE:0.8730527
Iter:38| MAE:0.6853757| RMSE:0.87288064
Iter:39| MAE:0.6852188| RMSE:0.8727252
Iter:40| MAE:0.6851291| RMSE:0.8726166
