d: 20
lambda: 0.001
delta_o: 0.0
gamma: 0.01
fnTrainingData: ../ML1M/generality/copy4.train
fnTestData: ../ML1M/generality/copy4.test
fnOutputData: ./testResult/FPMF_0.001_3_1M_copy_4.txt
MinRating: 1.0
MaxRating: 5.0
n: 6040
m: 3952
rho: 3.0
num_iterations: 100
Iter:0| MAE:2.5821278| RMSE:2.813787
Iter:1| MAE:1.5077797| RMSE:1.9391632
Iter:2| MAE:1.057752| RMSE:1.430809
Iter:3| MAE:0.8785713| RMSE:1.165759
Iter:4| MAE:0.8102758| RMSE:1.047682
Iter:5| MAE:0.7860171| RMSE:1.0047002
Iter:6| MAE:0.7758167| RMSE:0.98676467
Iter:7| MAE:0.7666883| RMSE:0.972989
Iter:8| MAE:0.76243865| RMSE:0.96643305
Iter:9| MAE:0.75692326| RMSE:0.96068996
Iter:10| MAE:0.75422573| RMSE:0.9563396
Iter:11| MAE:0.7510569| RMSE:0.9527964
Iter:12| MAE:0.74968886| RMSE:0.95125777
Iter:13| MAE:0.7477804| RMSE:0.9489518
Iter:14| MAE:0.74589133| RMSE:0.94721854
Iter:15| MAE:0.7448828| RMSE:0.94598395
Iter:16| MAE:0.7429921| RMSE:0.94378024
Iter:17| MAE:0.7423969| RMSE:0.9432645
Iter:18| MAE:0.74120355| RMSE:0.94168705
Iter:19| MAE:0.7401875| RMSE:0.9404894
Iter:20| MAE:0.7399004| RMSE:0.9400685
Iter:21| MAE:0.73908824| RMSE:0.9393259
Iter:22| MAE:0.73835105| RMSE:0.9382657
Iter:23| MAE:0.7377351| RMSE:0.937488
Iter:24| MAE:0.73720384| RMSE:0.93688715
Iter:25| MAE:0.7365812| RMSE:0.9362868
Iter:26| MAE:0.7365404| RMSE:0.93601584
Iter:27| MAE:0.73593485| RMSE:0.9353896
Iter:28| MAE:0.7357019| RMSE:0.9349773
Iter:29| MAE:0.7354568| RMSE:0.9346234
Iter:30| MAE:0.7351293| RMSE:0.9342562
Iter:31| MAE:0.7348581| RMSE:0.9339539
Iter:32| MAE:0.73466694| RMSE:0.93367827
Iter:33| MAE:0.7344883| RMSE:0.9333955
Iter:34| MAE:0.73429567| RMSE:0.9332169
Iter:35| MAE:0.7341612| RMSE:0.9328575
Iter:36| MAE:0.73394775| RMSE:0.9325366
Iter:37| MAE:0.7337766| RMSE:0.9322839
Iter:38| MAE:0.73375684| RMSE:0.932259
Iter:39| MAE:0.7335724| RMSE:0.93202114
Iter:40| MAE:0.7334662| RMSE:0.93189514
Iter:41| MAE:0.73347056| RMSE:0.9318285
Iter:42| MAE:0.7334257| RMSE:0.9317285
Iter:43| MAE:0.7333228| RMSE:0.9316098
Iter:44| MAE:0.7332179| RMSE:0.9314472
Iter:45| MAE:0.73310775| RMSE:0.9312675
Iter:46| MAE:0.73309606| RMSE:0.931202
Iter:47| MAE:0.7330885| RMSE:0.9311689
Iter:48| MAE:0.73301953| RMSE:0.9310666
Iter:49| MAE:0.7329958| RMSE:0.93101716
