d: 20
lambda: 0.001
delta_o: 0.0
gamma: 0.01
fnTrainingData: ../ML100K/generality/copy4.train
fnTestData: ../ML100K/generality/copy4.test
fnOutputData: ./testResult/FPMF_0.001_3_100K_copy_4.txt
MinRating: 1.0
MaxRating: 5.0
n: 943
m: 1682
rho: 3.0
num_iterations: 100
Iter:0| MAE:2.5244| RMSE:2.7652848
Iter:1| MAE:1.5382911| RMSE:1.950901
Iter:2| MAE:1.0744607| RMSE:1.4231683
Iter:3| MAE:0.88316405| RMSE:1.1637319
Iter:4| MAE:0.8245969| RMSE:1.0630186
Iter:5| MAE:0.7965037| RMSE:1.013288
Iter:6| MAE:0.79070365| RMSE:1.0032045
Iter:7| MAE:0.7878899| RMSE:0.9975236
Iter:8| MAE:0.7853414| RMSE:0.99334615
Iter:9| MAE:0.78880364| RMSE:0.996086
Iter:10| MAE:0.7854754| RMSE:0.99402595
Iter:11| MAE:0.78782606| RMSE:0.9950268
Iter:12| MAE:0.7857506| RMSE:0.9934339
Iter:13| MAE:0.7876381| RMSE:0.99445575
Iter:14| MAE:0.7856026| RMSE:0.99259025
Iter:15| MAE:0.78799963| RMSE:0.99445486
Iter:16| MAE:0.78673196| RMSE:0.9928276
Iter:17| MAE:0.7875102| RMSE:0.99356997
Iter:18| MAE:0.78549826| RMSE:0.9924551
Iter:19| MAE:0.7854457| RMSE:0.9923039
Iter:20| MAE:0.7845266| RMSE:0.99138176
Iter:21| MAE:0.786766| RMSE:0.99301904
Iter:22| MAE:0.78708553| RMSE:0.9931377
Iter:23| MAE:0.7858962| RMSE:0.9927362
Iter:24| MAE:0.78670233| RMSE:0.9926299
Iter:25| MAE:0.7863504| RMSE:0.99247026
Iter:26| MAE:0.7864526| RMSE:0.99267644
Iter:27| MAE:0.78552437| RMSE:0.99177605
Iter:28| MAE:0.7863591| RMSE:0.9923328
Iter:29| MAE:0.78663445| RMSE:0.99259096
Iter:30| MAE:0.7864078| RMSE:0.992422
Iter:31| MAE:0.7857411| RMSE:0.9917642
Iter:32| MAE:0.7855536| RMSE:0.9915211
Iter:33| MAE:0.78561544| RMSE:0.9915177
Iter:34| MAE:0.78573126| RMSE:0.991644
Iter:35| MAE:0.78553075| RMSE:0.99138266
Iter:36| MAE:0.7852906| RMSE:0.9911624
Iter:37| MAE:0.78544533| RMSE:0.9912997
Iter:38| MAE:0.7854095| RMSE:0.99120516
Iter:39| MAE:0.7854179| RMSE:0.9912577
Iter:40| MAE:0.7855676| RMSE:0.99133384
Iter:41| MAE:0.7858947| RMSE:0.9915784
Iter:42| MAE:0.7860859| RMSE:0.9917165
Iter:43| MAE:0.7861921| RMSE:0.99178755
Iter:44| MAE:0.786068| RMSE:0.99161685
Iter:45| MAE:0.78611803| RMSE:0.99161065
Iter:46| MAE:0.78617215| RMSE:0.9916177
Iter:47| MAE:0.7860946| RMSE:0.9915745
Iter:48| MAE:0.78605086| RMSE:0.99155015
Iter:49| MAE:0.7859127| RMSE:0.9914591
Iter:50| MAE:0.7858516| RMSE:0.99141145
Iter:51| MAE:0.785821| RMSE:0.99136317
Iter:52| MAE:0.78581566| RMSE:0.9913582
Iter:53| MAE:0.7858038| RMSE:0.991345
Iter:54| MAE:0.7857386| RMSE:0.99128926
Iter:55| MAE:0.7857876| RMSE:0.9913218
Iter:56| MAE:0.78577775| RMSE:0.9913011
Iter:57| MAE:0.7858098| RMSE:0.9913245
Iter:58| MAE:0.7857924| RMSE:0.9913015
Iter:59| MAE:0.78576505| RMSE:0.9912808
Iter:60| MAE:0.7857777| RMSE:0.99128366
Iter:61| MAE:0.7857676| RMSE:0.991282
Iter:62| MAE:0.7857762| RMSE:0.9912725
Iter:63| MAE:0.7857603| RMSE:0.9912658
Iter:64| MAE:0.78578484| RMSE:0.9912804
Iter:65| MAE:0.7857757| RMSE:0.9912717
Iter:66| MAE:0.78579646| RMSE:0.99128973
Iter:67| MAE:0.7858106| RMSE:0.9912989
Iter:68| MAE:0.78578895| RMSE:0.991286
Iter:69| MAE:0.78579646| RMSE:0.9912907
Iter:70| MAE:0.7857863| RMSE:0.99128246
Iter:71| MAE:0.7857687| RMSE:0.991274
