d: 20
lambda: 0.001
delta_o: 0.0
gamma: 0.01
fnTrainingData: ../ML100K/generality/copy3.train
fnTestData: ../ML100K/generality/copy3.test
fnOutputData: ./testResult/FPMF_0.001_3_100K_copy_3.txt
MinRating: 1.0
MaxRating: 5.0
n: 943
m: 1682
rho: 3.0
num_iterations: 100
Iter:0| MAE:2.53265| RMSE:2.7731118
Iter:89| MAE:0.78748274| RMSE:0.99595743
Iter:90| MAE:0.7874806| RMSE:0.9959561
Iter:91| MAE:0.7874823| RMSE:0.9959556
Iter:92| MAE:0.7874823| RMSE:0.99595684
Iter:93| MAE:0.78748363| RMSE:0.99595565
Iter:94| MAE:0.78748417| RMSE:0.99595493
Iter:95| MAE:0.7874849| RMSE:0.9959559
Iter:96| MAE:0.7874862| RMSE:0.9959557
Iter:97| MAE:0.787487| RMSE:0.99595433
Iter:98| MAE:0.7874871| RMSE:0.99595344
Iter:99| MAE:0.7874868| RMSE:0.99595225
MAE:0.7874864| RMSE:0.9959515
