d: 20
lambda: 0.001
delta_o: 0.0
gamma: 0.01
fnTrainingData: ../ML100K/generality/copy1.train
fnTestData: ../ML100K/generality/copy1.test
fnOutputData: ./testResult/FPMF_0.001_0_100K_copy_1.txt
MinRating: 1.0
MaxRating: 5.0
n: 943
m: 1682
rho: 0.0
num_iterations: 100
Iter:0| MAE:2.5237| RMSE:2.7655017
Iter:75| MAE:0.7566823| RMSE:0.96597123
Iter:76| MAE:0.756686| RMSE:0.9659683
Iter:77| MAE:0.75668377| RMSE:0.9659667
Iter:78| MAE:0.75668126| RMSE:0.9659686
Iter:79| MAE:0.7566801| RMSE:0.9659659
Iter:80| MAE:0.75667995| RMSE:0.96596533
Iter:81| MAE:0.7566782| RMSE:0.9659635
Iter:82| MAE:0.75667727| RMSE:0.96596336
Iter:83| MAE:0.7566801| RMSE:0.9659634
Iter:84| MAE:0.7566781| RMSE:0.96596235
Iter:85| MAE:0.7566782| RMSE:0.9659619
Iter:86| MAE:0.75667673| RMSE:0.96596
Iter:87| MAE:0.7566759| RMSE:0.9659599
Iter:88| MAE:0.75667477| RMSE:0.9659595
Iter:89| MAE:0.75667363| RMSE:0.9659594
Iter:90| MAE:0.7566737| RMSE:0.96595913
Iter:91| MAE:0.7566762| RMSE:0.9659603
Iter:92| MAE:0.7566761| RMSE:0.9659596
Iter:93| MAE:0.75667673| RMSE:0.9659596
Iter:94| MAE:0.7566774| RMSE:0.9659592
Iter:95| MAE:0.75667757| RMSE:0.9659587
Iter:96| MAE:0.75667673| RMSE:0.96595895
Iter:97| MAE:0.75667727| RMSE:0.96595865
Iter:98| MAE:0.7566771| RMSE:0.96595854
Iter:99| MAE:0.7566772| RMSE:0.96595824
MAE:0.75667715| RMSE:0.9659577
