d: 20
lambda: 0.001
delta_o: 1.0
gamma: 0.01
fnTrainingData: ../ML100K/generality/copy1.train
fnTestData: ../ML100K/generality/copy1.test
fnOutputData: ./testResult/FSVD_0.001_0_100K_copy_1.txt
MinRating: 1.0
MaxRating: 5.0
n: 943
m: 1682
rho: 0.0
num_iterations: 100
Iter:0| MAE:2.5237| RMSE:2.7655017
Iter:1| MAE:0.9310462| RMSE:1.1881243
Iter:2| MAE:0.84986985| RMSE:1.099093
Iter:3| MAE:0.8137468| RMSE:1.0475655
Iter:4| MAE:0.7957813| RMSE:1.0186181
Iter:5| MAE:0.7794542| RMSE:0.99642885
Iter:6| MAE:0.7671785| RMSE:0.9822195
Iter:7| MAE:0.76646924| RMSE:0.97914666
Iter:8| MAE:0.7600643| RMSE:0.96899694
Iter:9| MAE:0.751227| RMSE:0.96249866
Iter:10| MAE:0.75028384| RMSE:0.9610349
Iter:11| MAE:0.7469889| RMSE:0.9563453
Iter:12| MAE:0.7456813| RMSE:0.95507044
Iter:13| MAE:0.7418914| RMSE:0.9513548
Iter:14| MAE:0.7403821| RMSE:0.9494138
Iter:15| MAE:0.74071956| RMSE:0.94824266
Iter:16| MAE:0.7383311| RMSE:0.9470161
Iter:17| MAE:0.7376223| RMSE:0.94460183
Iter:18| MAE:0.73587966| RMSE:0.9436247
Iter:19| MAE:0.73475647| RMSE:0.94138646
Iter:20| MAE:0.73323655| RMSE:0.9397295
Iter:21| MAE:0.7329374| RMSE:0.9392902
Iter:22| MAE:0.7327437| RMSE:0.9399699
Iter:23| MAE:0.73275393| RMSE:0.9385788
Iter:24| MAE:0.7320328| RMSE:0.93780524
Iter:25| MAE:0.73107654| RMSE:0.93808144
Iter:26| MAE:0.7309407| RMSE:0.9364366
Iter:27| MAE:0.7299378| RMSE:0.9359123
Iter:28| MAE:0.7296961| RMSE:0.93630296
Iter:29| MAE:0.729399| RMSE:0.93542194
Iter:30| MAE:0.72924596| RMSE:0.93538076
Iter:31| MAE:0.72889155| RMSE:0.93505466
Iter:32| MAE:0.72875386| RMSE:0.93471277
Iter:33| MAE:0.7286163| RMSE:0.9345662
Iter:34| MAE:0.7283497| RMSE:0.9343037
Iter:35| MAE:0.7286102| RMSE:0.93459487
Iter:36| MAE:0.7285414| RMSE:0.9342298
Iter:37| MAE:0.7286195| RMSE:0.93410444
Iter:38| MAE:0.7284793| RMSE:0.9341737
Iter:39| MAE:0.72827435| RMSE:0.9340405
Iter:40| MAE:0.7282145| RMSE:0.9336863
Iter:41| MAE:0.7282138| RMSE:0.9337721
Iter:42| MAE:0.72831404| RMSE:0.9338103
Iter:43| MAE:0.72808236| RMSE:0.9336613
Iter:44| MAE:0.7279591| RMSE:0.9335052
Iter:45| MAE:0.7277932| RMSE:0.93344605
Iter:46| MAE:0.72782266| RMSE:0.93339056
Iter:47| MAE:0.7277637| RMSE:0.9333832
Iter:48| MAE:0.72777903| RMSE:0.93330824
Iter:49| MAE:0.72769827| RMSE:0.933248
Iter:50| MAE:0.7276637| RMSE:0.93312037
Iter:51| MAE:0.7275718| RMSE:0.9331316
Iter:52| MAE:0.72759825| RMSE:0.9331473
Iter:53| MAE:0.72759813| RMSE:0.93312454
Iter:54| MAE:0.7275949| RMSE:0.9330802
Iter:55| MAE:0.7276146| RMSE:0.9330072
Iter:56| MAE:0.7275606| RMSE:0.9329318
Iter:57| MAE:0.7275052| RMSE:0.9329167
Iter:58| MAE:0.7275082| RMSE:0.9329232
Iter:59| MAE:0.7274878| RMSE:0.9328987
Iter:60| MAE:0.7274732| RMSE:0.9329059
Iter:61| MAE:0.72750103| RMSE:0.932911
Iter:62| MAE:0.7275187| RMSE:0.93288773
Iter:63| MAE:0.7274979| RMSE:0.93288934
Iter:64| MAE:0.7274795| RMSE:0.93288845
Iter:65| MAE:0.7274871| RMSE:0.93286633
Iter:66| MAE:0.7274948| RMSE:0.9328621
Iter:67| MAE:0.7274635| RMSE:0.93286604
Iter:68| MAE:0.72745335| RMSE:0.93285453
Iter:69| MAE:0.72744846| RMSE:0.93285763
Iter:70| MAE:0.7274312| RMSE:0.932867
Iter:71| MAE:0.7274485| RMSE:0.9328621
Iter:72| MAE:0.72744524| RMSE:0.93285877
Iter:73| MAE:0.727458| RMSE:0.93285215
Iter:74| MAE:0.7274477| RMSE:0.9328493
Iter:75| MAE:0.72744757| RMSE:0.9328409
Iter:76| MAE:0.7274379| RMSE:0.93284464
Iter:77| MAE:0.72744083| RMSE:0.93283623
Iter:78| MAE:0.7274445| RMSE:0.93283635
Iter:79| MAE:0.72744685| RMSE:0.93284047
Iter:80| MAE:0.7274454| RMSE:0.9328388
Iter:81| MAE:0.727448| RMSE:0.93283844
Iter:82| MAE:0.72744226| RMSE:0.9328367
Iter:83| MAE:0.7274369| RMSE:0.93283594
Iter:84| MAE:0.727437| RMSE:0.932838
Iter:85| MAE:0.72743213| RMSE:0.93283623
Iter:86| MAE:0.72743636| RMSE:0.93283165
Iter:87| MAE:0.72744036| RMSE:0.93283063
Iter:88| MAE:0.72744197| RMSE:0.93282944
Iter:89| MAE:0.727441| RMSE:0.9328287
Iter:90| MAE:0.72744334| RMSE:0.93282455
Iter:91| MAE:0.7274446| RMSE:0.93282294
Iter:92| MAE:0.72744733| RMSE:0.9328232
Iter:93| MAE:0.7274496| RMSE:0.93282145
Iter:94| MAE:0.727452| RMSE:0.93281955
Iter:95| MAE:0.7274522| RMSE:0.9328172
Iter:96| MAE:0.72745323| RMSE:0.93281585
Iter:97| MAE:0.72745425| RMSE:0.93281454
Iter:98| MAE:0.7274585| RMSE:0.9328114
Iter:99| MAE:0.7274584| RMSE:0.93281084
MAE:0.72746193| RMSE:0.93280643
