d: 20
lambda: 0.001
delta_o: 0.0
gamma: 0.01
fnTrainingData: ../ML100K/generality/copy5.train
fnTestData: ../ML100K/generality/copy5.test
fnOutputData: ./testResult/FPMF_0.001_3_100K_copy_5.txt
MinRating: 1.0
MaxRating: 5.0
n: 943
m: 1682
rho: 3.0
num_iterations: 100
Iter:0| MAE:2.53195| RMSE:2.7700632
Iter:1| MAE:1.6028651| RMSE:2.0107293
Iter:2| MAE:1.123775| RMSE:1.5028367
Iter:3| MAE:0.90484035| RMSE:1.1928192
Iter:4| MAE:0.8256634| RMSE:1.0691372
Iter:5| MAE:0.8038656| RMSE:1.025464
Iter:6| MAE:0.79188454| RMSE:1.0001109
Iter:7| MAE:0.78597015| RMSE:0.99295634
Iter:8| MAE:0.7852085| RMSE:0.9924666
Iter:9| MAE:0.7842833| RMSE:0.9910655
Iter:10| MAE:0.78704864| RMSE:0.9938932
Iter:11| MAE:0.78441733| RMSE:0.99040926
Iter:12| MAE:0.7845361| RMSE:0.99099666
Iter:13| MAE:0.78659844| RMSE:0.99304044
Iter:14| MAE:0.7836948| RMSE:0.99032456
Iter:15| MAE:0.78542566| RMSE:0.9908655
Iter:16| MAE:0.78475606| RMSE:0.99036723
Iter:17| MAE:0.78413033| RMSE:0.9898101
Iter:18| MAE:0.7842697| RMSE:0.99010843
Iter:19| MAE:0.78284264| RMSE:0.9885583
Iter:20| MAE:0.78521293| RMSE:0.9904713
Iter:21| MAE:0.7841308| RMSE:0.9893634
Iter:22| MAE:0.7833256| RMSE:0.9884727
Iter:23| MAE:0.7853138| RMSE:0.9901395
Iter:24| MAE:0.78461975| RMSE:0.9896863
Iter:25| MAE:0.7838725| RMSE:0.98902625
Iter:26| MAE:0.7848496| RMSE:0.98961157
Iter:27| MAE:0.78326803| RMSE:0.9884166
Iter:28| MAE:0.78540295| RMSE:0.99011594
Iter:29| MAE:0.7850179| RMSE:0.9897112
Iter:30| MAE:0.7844441| RMSE:0.9893435
Iter:31| MAE:0.7841941| RMSE:0.9891189
Iter:32| MAE:0.7847306| RMSE:0.98935235
Iter:33| MAE:0.7847821| RMSE:0.9894157
Iter:34| MAE:0.78434986| RMSE:0.9890754
Iter:35| MAE:0.78440917| RMSE:0.98915607
Iter:36| MAE:0.7842939| RMSE:0.9890047
Iter:37| MAE:0.7842492| RMSE:0.9888756
Iter:38| MAE:0.7841466| RMSE:0.9888079
Iter:39| MAE:0.78414476| RMSE:0.98873925
Iter:40| MAE:0.78404474| RMSE:0.9885482
Iter:41| MAE:0.7841736| RMSE:0.9886872
Iter:42| MAE:0.78432995| RMSE:0.98882633
Iter:43| MAE:0.78420305| RMSE:0.9887133
Iter:44| MAE:0.78427225| RMSE:0.9887454
Iter:45| MAE:0.78431153| RMSE:0.9887367
Iter:46| MAE:0.7842082| RMSE:0.9886323
Iter:47| MAE:0.78407955| RMSE:0.9885408
Iter:48| MAE:0.78408825| RMSE:0.9885048
Iter:49| MAE:0.7840478| RMSE:0.98846745
Iter:50| MAE:0.78416604| RMSE:0.9885686
Iter:51| MAE:0.7840669| RMSE:0.98848367
Iter:52| MAE:0.7841261| RMSE:0.9885193
Iter:53| MAE:0.784107| RMSE:0.9885191
Iter:54| MAE:0.7841053| RMSE:0.9885451
Iter:55| MAE:0.784066| RMSE:0.9885161
Iter:56| MAE:0.7840135| RMSE:0.98848224
Iter:57| MAE:0.7840058| RMSE:0.98847747
Iter:58| MAE:0.7840097| RMSE:0.9884818
Iter:59| MAE:0.7839633| RMSE:0.98845756
Iter:60| MAE:0.78392917| RMSE:0.9884277
Iter:61| MAE:0.78396004| RMSE:0.98845476
Iter:62| MAE:0.7839737| RMSE:0.9884588
Iter:63| MAE:0.7839878| RMSE:0.9884722
Iter:64| MAE:0.78397536| RMSE:0.98846096
Iter:65| MAE:0.7839652| RMSE:0.98845136
Iter:66| MAE:0.78397| RMSE:0.9884577
Iter:67| MAE:0.78396875| RMSE:0.988455
Iter:68| MAE:0.7839726| RMSE:0.9884584
Iter:69| MAE:0.7839873| RMSE:0.98846465
Iter:70| MAE:0.783982| RMSE:0.98845124
Iter:71| MAE:0.7839781| RMSE:0.988452
Iter:72| MAE:0.7839775| RMSE:0.98844594
Iter:73| MAE:0.7839667| RMSE:0.98843586
Iter:74| MAE:0.7839681| RMSE:0.988432
Iter:75| MAE:0.78396815| RMSE:0.9884329
Iter:76| MAE:0.7839703| RMSE:0.9884311
Iter:77| MAE:0.78397524| RMSE:0.988434
Iter:78| MAE:0.78396887| RMSE:0.98842996
Iter:79| MAE:0.78397185| RMSE:0.98843086
Iter:80| MAE:0.78397226| RMSE:0.98843104
Iter:81| MAE:0.7839687| RMSE:0.98842824
Iter:82| MAE:0.78397256| RMSE:0.9884287
Iter:83| MAE:0.7839746| RMSE:0.9884288
Iter:84| MAE:0.78397363| RMSE:0.9884286
Iter:85| MAE:0.7839738| RMSE:0.9884275
Iter:86| MAE:0.78397423| RMSE:0.98842597
Iter:87| MAE:0.78397405| RMSE:0.98842627
Iter:88| MAE:0.78397626| RMSE:0.9884257
Iter:89| MAE:0.78397536| RMSE:0.9884264
Iter:90| MAE:0.78397673| RMSE:0.9884262
Iter:91| MAE:0.78397447| RMSE:0.9884259
Iter:92| MAE:0.78397673| RMSE:0.9884255
Iter:93| MAE:0.783976| RMSE:0.9884244
Iter:94| MAE:0.7839748| RMSE:0.988423
Iter:95| MAE:0.7839743| RMSE:0.98842305
Iter:96| MAE:0.78397465| RMSE:0.9884235
Iter:97| MAE:0.78397506| RMSE:0.9884237
Iter:98| MAE:0.78397477| RMSE:0.98842317
Iter:99| MAE:0.7839758| RMSE:0.988422
MAE:0.7839756| RMSE:0.9884228
