d: 20
lambda: 0.001
delta_o: 0.0
gamma: 0.01
fnTrainingData: ../ML1M/generality/copy2.train
fnTestData: ../ML1M/generality/copy2.test
fnOutputData: ./testResult/FPMF_0.001_1_1M_copy_2.txt
MinRating: 1.0
MaxRating: 5.0
n: 6040
m: 3952
rho: 1.0
num_iterations: 100
Iter:0| MAE:2.5824826| RMSE:2.8137915
Iter:1| MAE:1.5166353| RMSE:1.9459138
Iter:2| MAE:1.0344812| RMSE:1.4031028
Iter:3| MAE:0.8671495| RMSE:1.1610225
Iter:4| MAE:0.7981929| RMSE:1.0423038
Iter:5| MAE:0.767031| RMSE:0.987645
Iter:6| MAE:0.7545947| RMSE:0.96415997
Iter:7| MAE:0.7463198| RMSE:0.9521219
Iter:8| MAE:0.73746437| RMSE:0.9388722
Iter:9| MAE:0.7338031| RMSE:0.93450594
Iter:10| MAE:0.73016375| RMSE:0.9296722
Iter:11| MAE:0.7288578| RMSE:0.9277233
Iter:12| MAE:0.72608674| RMSE:0.92460585
Iter:13| MAE:0.72425157| RMSE:0.92266154
Iter:14| MAE:0.723063| RMSE:0.9211365
Iter:15| MAE:0.7212773| RMSE:0.9189251
Iter:16| MAE:0.7206604| RMSE:0.9177736
Iter:17| MAE:0.71976197| RMSE:0.9165535
Iter:18| MAE:0.71831137| RMSE:0.91487074
Iter:19| MAE:0.717822| RMSE:0.91415316
Iter:20| MAE:0.7167752| RMSE:0.91291606
Iter:21| MAE:0.71630245| RMSE:0.9120273
Iter:22| MAE:0.7156779| RMSE:0.91134346
Iter:23| MAE:0.71484834| RMSE:0.9102787
Iter:24| MAE:0.7142542| RMSE:0.90926045
Iter:25| MAE:0.7135391| RMSE:0.9084491
Iter:26| MAE:0.71316946| RMSE:0.9078907
Iter:27| MAE:0.71270317| RMSE:0.9071419
Iter:28| MAE:0.71215343| RMSE:0.90638846
Iter:29| MAE:0.7117507| RMSE:0.90586907
Iter:30| MAE:0.7113913| RMSE:0.90543896
Iter:31| MAE:0.71118957| RMSE:0.905054
Iter:32| MAE:0.71100163| RMSE:0.9047027
Iter:33| MAE:0.7107956| RMSE:0.9044048
Iter:34| MAE:0.7105529| RMSE:0.90405
Iter:35| MAE:0.71028185| RMSE:0.9037102
Iter:36| MAE:0.71017265| RMSE:0.9034346
Iter:37| MAE:0.70996124| RMSE:0.9031402
Iter:38| MAE:0.70983917| RMSE:0.90300643
Iter:39| MAE:0.70970666| RMSE:0.90277517
Iter:40| MAE:0.7096193| RMSE:0.90264857
Iter:41| MAE:0.7095058| RMSE:0.9024731
Iter:42| MAE:0.70945805| RMSE:0.9023647
Iter:43| MAE:0.70930386| RMSE:0.90218145
Iter:44| MAE:0.7092652| RMSE:0.90206915
Iter:45| MAE:0.70920515| RMSE:0.9020233
Iter:46| MAE:0.70915717| RMSE:0.9019426
Iter:47| MAE:0.70915407| RMSE:0.9019138
Iter:48| MAE:0.7091617| RMSE:0.901877
Iter:49| MAE:0.7091212| RMSE:0.90182924
Iter:50| MAE:0.7090487| RMSE:0.9017513
Iter:51| MAE:0.70902354| RMSE:0.90170735
Iter:52| MAE:0.7089695| RMSE:0.90162045
Iter:53| MAE:0.70893747| RMSE:0.90157914
Iter:54| MAE:0.70895165| RMSE:0.90155655
Iter:55| MAE:0.7089267| RMSE:0.90152764
Iter:56| MAE:0.7088986| RMSE:0.90149194
Iter:57| MAE:0.70888966| RMSE:0.90146387
Iter:58| MAE:0.70886606| RMSE:0.90143245
Iter:59| MAE:0.70883393| RMSE:0.9014072
Iter:60| MAE:0.7088067| RMSE:0.90137845
Iter:61| MAE:0.70879304| RMSE:0.901355
Iter:62| MAE:0.7087924| RMSE:0.901348
Iter:63| MAE:0.70877415| RMSE:0.9013246
Iter:64| MAE:0.70876634| RMSE:0.90131456
Iter:65| MAE:0.70876867| RMSE:0.90129834
Iter:66| MAE:0.7087582| RMSE:0.90128666
Iter:67| MAE:0.7087457| RMSE:0.90127194
Iter:68| MAE:0.7087392| RMSE:0.90125895
Iter:69| MAE:0.70873606| RMSE:0.9012538
Iter:70| MAE:0.7087352| RMSE:0.90124875
Iter:71| MAE:0.70872724| RMSE:0.90123665
Iter:72| MAE:0.70872307| RMSE:0.90123594
Iter:73| MAE:0.70871663| RMSE:0.9012272
Iter:74| MAE:0.7087139| RMSE:0.901221
Iter:75| MAE:0.70871353| RMSE:0.9012159
Iter:76| MAE:0.70870525| RMSE:0.90120983
Iter:77| MAE:0.7087043| RMSE:0.90120417
Iter:78| MAE:0.7087| RMSE:0.9011997
Iter:79| MAE:0.7087005| RMSE:0.90119684
Iter:80| MAE:0.708697| RMSE:0.9011946
Iter:81| MAE:0.70869666| RMSE:0.9011914
Iter:82| MAE:0.7086952| RMSE:0.90118915
Iter:83| MAE:0.7086932| RMSE:0.9011859
Iter:84| MAE:0.70869| RMSE:0.90118474
Iter:85| MAE:0.70869094| RMSE:0.90118515
Iter:86| MAE:0.7086902| RMSE:0.9011828
Iter:87| MAE:0.7086904| RMSE:0.9011821
Iter:88| MAE:0.70869| RMSE:0.90118074
Iter:89| MAE:0.70869017| RMSE:0.9011794
Iter:90| MAE:0.7086886| RMSE:0.90117735
Iter:91| MAE:0.7086871| RMSE:0.9011763
Iter:92| MAE:0.70868665| RMSE:0.9011754
Iter:93| MAE:0.7086874| RMSE:0.90117466
Iter:94| MAE:0.7086859| RMSE:0.90117437
Iter:95| MAE:0.70868695| RMSE:0.90117323
Iter:96| MAE:0.7086874| RMSE:0.9011732
Iter:97| MAE:0.70868737| RMSE:0.9011719
Iter:98| MAE:0.7086857| RMSE:0.9011719
Iter:99| MAE:0.7086856| RMSE:0.90117085
MAE:0.70868564| RMSE:0.90117
