d: 20
lambda: 0.001
delta_o: 0.0
gamma: 0.01
fnTrainingData: ../ML100K/generality/copy3.train
fnTestData: ../ML100K/generality/copy3.test
fnOutputData: ./testResult/FPMF_0.001_2_100K_copy_3.txt
MinRating: 1.0
MaxRating: 5.0
n: 943
m: 1682
rho: 2.0
num_iterations: 100
Iter:0| MAE:2.53265| RMSE:2.7731118
Iter:1| MAE:1.6209035| RMSE:2.0363002
Iter:2| MAE:1.1097045| RMSE:1.4831493
Iter:3| MAE:0.8931669| RMSE:1.1767447
Iter:4| MAE:0.82997| RMSE:1.072423
Iter:5| MAE:0.803426| RMSE:1.0296322
Iter:6| MAE:0.78579944| RMSE:1.0011076
Iter:7| MAE:0.7863458| RMSE:1.0017312
Iter:8| MAE:0.78145915| RMSE:0.9923524
Iter:9| MAE:0.7833447| RMSE:0.99355805
Iter:10| MAE:0.7841663| RMSE:0.99384147
Iter:11| MAE:0.78339416| RMSE:0.992472
Iter:12| MAE:0.7818343| RMSE:0.9914177
Iter:13| MAE:0.7812091| RMSE:0.99145335
Iter:14| MAE:0.78119797| RMSE:0.9905474
Iter:15| MAE:0.78076077| RMSE:0.9908431
Iter:16| MAE:0.7822857| RMSE:0.9913875
Iter:17| MAE:0.780765| RMSE:0.9903181
Iter:18| MAE:0.78150713| RMSE:0.99056345
Iter:19| MAE:0.7815249| RMSE:0.9905644
Iter:20| MAE:0.7811181| RMSE:0.98963153
Iter:21| MAE:0.78111184| RMSE:0.9897731
Iter:22| MAE:0.78040695| RMSE:0.9891159
Iter:23| MAE:0.78100246| RMSE:0.9897363
Iter:24| MAE:0.78091985| RMSE:0.98965734
Iter:25| MAE:0.78065956| RMSE:0.9894079
Iter:26| MAE:0.7809671| RMSE:0.98951054
Iter:27| MAE:0.7811529| RMSE:0.98961616
Iter:28| MAE:0.7802665| RMSE:0.9889718
Iter:29| MAE:0.78136235| RMSE:0.98969305
Iter:30| MAE:0.7810634| RMSE:0.9892922
Iter:31| MAE:0.7813619| RMSE:0.98944646
Iter:32| MAE:0.7815218| RMSE:0.9895886
Iter:33| MAE:0.78067416| RMSE:0.9888985
Iter:34| MAE:0.7805094| RMSE:0.9886707
Iter:35| MAE:0.78046155| RMSE:0.988537
Iter:36| MAE:0.7806195| RMSE:0.9885342
Iter:37| MAE:0.7808035| RMSE:0.9886359
Iter:38| MAE:0.7806404| RMSE:0.988491
Iter:39| MAE:0.7806376| RMSE:0.9885264
Iter:40| MAE:0.7806522| RMSE:0.98857766
Iter:41| MAE:0.78067064| RMSE:0.9885616
Iter:42| MAE:0.7808549| RMSE:0.9886859
Iter:43| MAE:0.78060144| RMSE:0.9885017
Iter:44| MAE:0.78044856| RMSE:0.9883373
Iter:45| MAE:0.7804598| RMSE:0.9883153
Iter:46| MAE:0.780473| RMSE:0.9882986
Iter:47| MAE:0.780537| RMSE:0.988335
Iter:48| MAE:0.7805849| RMSE:0.98835593
Iter:49| MAE:0.7805811| RMSE:0.988319
Iter:50| MAE:0.78067136| RMSE:0.9883576
Iter:51| MAE:0.78061306| RMSE:0.9883137
Iter:52| MAE:0.7806098| RMSE:0.9882807
Iter:53| MAE:0.7805793| RMSE:0.98824716
Iter:54| MAE:0.7805763| RMSE:0.9882338
Iter:55| MAE:0.78058887| RMSE:0.98825276
Iter:56| MAE:0.78056216| RMSE:0.98823196
Iter:57| MAE:0.78059006| RMSE:0.9882535
Iter:58| MAE:0.78057253| RMSE:0.9882407
Iter:59| MAE:0.78057307| RMSE:0.9882334
Iter:60| MAE:0.78057605| RMSE:0.98822963
Iter:61| MAE:0.78052866| RMSE:0.9882011
Iter:62| MAE:0.7805295| RMSE:0.9881989
Iter:63| MAE:0.78056425| RMSE:0.98821604
Iter:64| MAE:0.7805677| RMSE:0.98821837
Iter:65| MAE:0.780543| RMSE:0.98819613
Iter:66| MAE:0.78055614| RMSE:0.98820686
Iter:67| MAE:0.78056526| RMSE:0.98821384
Iter:68| MAE:0.78055626| RMSE:0.9882122
Iter:69| MAE:0.7805593| RMSE:0.98821217
Iter:70| MAE:0.7805578| RMSE:0.98820865
Iter:71| MAE:0.7805393| RMSE:0.98819816
Iter:72| MAE:0.78053266| RMSE:0.9881945
Iter:73| MAE:0.78053766| RMSE:0.98820007
Iter:74| MAE:0.78054255| RMSE:0.9882008
Iter:75| MAE:0.78054345| RMSE:0.9881991
Iter:76| MAE:0.78053904| RMSE:0.9881949
Iter:77| MAE:0.7805366| RMSE:0.9881939
Iter:78| MAE:0.7805317| RMSE:0.9881866
Iter:79| MAE:0.7805319| RMSE:0.98818475
Iter:80| MAE:0.7805328| RMSE:0.9881883
Iter:81| MAE:0.7805305| RMSE:0.9881866
Iter:82| MAE:0.78053373| RMSE:0.9881881
Iter:83| MAE:0.7805303| RMSE:0.98818713
Iter:84| MAE:0.7805267| RMSE:0.98818463
Iter:85| MAE:0.7805246| RMSE:0.98818356
Iter:86| MAE:0.78052336| RMSE:0.9881826
Iter:87| MAE:0.7805235| RMSE:0.9881837
Iter:88| MAE:0.7805224| RMSE:0.98818254
Iter:89| MAE:0.7805236| RMSE:0.9881842
Iter:90| MAE:0.78052306| RMSE:0.9881823
Iter:91| MAE:0.7805235| RMSE:0.98818153
Iter:92| MAE:0.78052485| RMSE:0.98818207
Iter:93| MAE:0.78052485| RMSE:0.9881808
Iter:94| MAE:0.78052354| RMSE:0.9881812
Iter:95| MAE:0.7805235| RMSE:0.9881803
Iter:96| MAE:0.780525| RMSE:0.9881801
Iter:97| MAE:0.780524| RMSE:0.98818076
Iter:98| MAE:0.7805249| RMSE:0.9881803
Iter:99| MAE:0.78052413| RMSE:0.9881794
MAE:0.780525| RMSE:0.9881785
