d: 20
lambda: 0.001
delta_o: 0.0
gamma: 0.01
fnTrainingData: ../ML100K/generality/copy2.train
fnTestData: ../ML100K/generality/copy2.test
fnOutputData: ./testResult/FPMF_0.001_2_100K_copy_2.txt
MinRating: 1.0
MaxRating: 5.0
n: 943
m: 1682
rho: 2.0
num_iterations: 100
Iter:0| MAE:2.5366| RMSE:2.7709925
Iter:1| MAE:1.6454219| RMSE:2.0562134
Iter:2| MAE:1.1324898| RMSE:1.5144603
Iter:3| MAE:0.9171784| RMSE:1.2224034
Iter:4| MAE:0.83174026| RMSE:1.0836242
Iter:5| MAE:0.79953825| RMSE:1.0283574
Iter:6| MAE:0.78154254| RMSE:0.99314165
Iter:7| MAE:0.78025687| RMSE:0.991838
Iter:8| MAE:0.77394485| RMSE:0.98025817
Iter:9| MAE:0.77290297| RMSE:0.9792378
Iter:10| MAE:0.7733133| RMSE:0.9801056
Iter:11| MAE:0.7752691| RMSE:0.98099405
Iter:12| MAE:0.77348626| RMSE:0.97874737
Iter:13| MAE:0.77364033| RMSE:0.9789938
Iter:14| MAE:0.77224654| RMSE:0.9777702
Iter:15| MAE:0.7715106| RMSE:0.9767731
Iter:16| MAE:0.7734745| RMSE:0.9781595
Iter:17| MAE:0.7734168| RMSE:0.97838
Iter:18| MAE:0.77125144| RMSE:0.9761442
Iter:19| MAE:0.77278954| RMSE:0.97717476
Iter:20| MAE:0.77213424| RMSE:0.9765664
Iter:21| MAE:0.77152723| RMSE:0.9760869
Iter:22| MAE:0.7710753| RMSE:0.9755498
Iter:23| MAE:0.77127564| RMSE:0.9756381
Iter:24| MAE:0.77130854| RMSE:0.9755414
Iter:25| MAE:0.7714135| RMSE:0.9756483
Iter:26| MAE:0.770949| RMSE:0.9753026
Iter:27| MAE:0.7708188| RMSE:0.9749644
Iter:28| MAE:0.7717679| RMSE:0.9755583
Iter:29| MAE:0.7715873| RMSE:0.9753944
Iter:30| MAE:0.7720306| RMSE:0.97583145
Iter:31| MAE:0.77193683| RMSE:0.9754532
Iter:32| MAE:0.7717394| RMSE:0.97543085
Iter:33| MAE:0.7715218| RMSE:0.9751077
Iter:34| MAE:0.77168894| RMSE:0.97536504
Iter:35| MAE:0.77142656| RMSE:0.97512585
Iter:36| MAE:0.77116215| RMSE:0.97492933
Iter:37| MAE:0.77093667| RMSE:0.97462714
Iter:38| MAE:0.7708415| RMSE:0.9745812
Iter:39| MAE:0.7710206| RMSE:0.974785
Iter:40| MAE:0.7710268| RMSE:0.97472167
Iter:41| MAE:0.7711564| RMSE:0.974774
Iter:42| MAE:0.77109694| RMSE:0.97473097
Iter:43| MAE:0.77124715| RMSE:0.9749003
Iter:44| MAE:0.7714094| RMSE:0.97506034
Iter:45| MAE:0.7715785| RMSE:0.9751969
Iter:46| MAE:0.771585| RMSE:0.97516626
Iter:47| MAE:0.7714445| RMSE:0.9750254
Iter:48| MAE:0.7714498| RMSE:0.975026
Iter:49| MAE:0.77156216| RMSE:0.9751126
Iter:50| MAE:0.77164465| RMSE:0.97516924
Iter:51| MAE:0.7718014| RMSE:0.9752953
Iter:52| MAE:0.77177095| RMSE:0.97526515
Iter:53| MAE:0.77172613| RMSE:0.9752225
Iter:54| MAE:0.77171344| RMSE:0.9752029
Iter:55| MAE:0.7717616| RMSE:0.97522724
Iter:56| MAE:0.77171093| RMSE:0.97518617
Iter:57| MAE:0.7716753| RMSE:0.9751597
Iter:58| MAE:0.7716595| RMSE:0.97515297
Iter:59| MAE:0.7716062| RMSE:0.9751168
Iter:60| MAE:0.77158135| RMSE:0.97510254
Iter:61| MAE:0.7715972| RMSE:0.9751048
Iter:62| MAE:0.77158606| RMSE:0.97509986
Iter:63| MAE:0.7715814| RMSE:0.97509736
Iter:64| MAE:0.77159286| RMSE:0.9751021
Iter:65| MAE:0.7715632| RMSE:0.9750768
Iter:66| MAE:0.77156335| RMSE:0.97507477
Iter:67| MAE:0.77155817| RMSE:0.9750739
Iter:68| MAE:0.77157384| RMSE:0.97508484
Iter:69| MAE:0.77156866| RMSE:0.97508097
Iter:70| MAE:0.7715696| RMSE:0.97507995
Iter:71| MAE:0.77157426| RMSE:0.9750849
Iter:72| MAE:0.7715812| RMSE:0.9750907
Iter:73| MAE:0.77159053| RMSE:0.97509617
Iter:74| MAE:0.77159244| RMSE:0.975099
Iter:75| MAE:0.7715855| RMSE:0.9750887
Iter:76| MAE:0.771592| RMSE:0.9750906
Iter:77| MAE:0.7715881| RMSE:0.9750908
Iter:78| MAE:0.7715879| RMSE:0.97509176
Iter:79| MAE:0.7715861| RMSE:0.97508925
Iter:80| MAE:0.7715881| RMSE:0.9750907
Iter:81| MAE:0.77159095| RMSE:0.97508925
Iter:82| MAE:0.7715894| RMSE:0.9750856
Iter:83| MAE:0.771589| RMSE:0.9750881
Iter:84| MAE:0.77158433| RMSE:0.9750855
Iter:85| MAE:0.77158314| RMSE:0.9750836
Iter:86| MAE:0.77158314| RMSE:0.97508365
Iter:87| MAE:0.77158535| RMSE:0.9750843
Iter:88| MAE:0.77158314| RMSE:0.9750837
Iter:89| MAE:0.77158535| RMSE:0.9750843
Iter:90| MAE:0.7715879| RMSE:0.97508395
Iter:91| MAE:0.7715872| RMSE:0.9750825
Iter:92| MAE:0.7715869| RMSE:0.97508234
Iter:93| MAE:0.7715856| RMSE:0.9750812
Iter:94| MAE:0.77158487| RMSE:0.97508055
Iter:95| MAE:0.7715861| RMSE:0.9750797
Iter:96| MAE:0.771585| RMSE:0.97507894
Iter:97| MAE:0.77158415| RMSE:0.9750787
Iter:98| MAE:0.7715851| RMSE:0.9750791
Iter:99| MAE:0.7715855| RMSE:0.97507936
MAE:0.77158606| RMSE:0.9750783
