d: 20
lambda: 0.001
delta_o: 0.0
gamma: 0.01
fnTrainingData: ../ML1M/generality/copy1.train
fnTestData: ../ML1M/generality/copy1.test
fnOutputData: ./testResult/FPMF_0.001_2_1M_copy_1.txt
MinRating: 1.0
MaxRating: 5.0
n: 6040
m: 3952
rho: 2.0
num_iterations: 100
Iter:0| MAE:2.5796762| RMSE:2.811369
Iter:40| MAE:0.7256164| RMSE:0.92173666
Iter:41| MAE:0.7255048| RMSE:0.92162865
Iter:42| MAE:0.7254417| RMSE:0.92149425
Iter:43| MAE:0.7252916| RMSE:0.92135
Iter:44| MAE:0.72525615| RMSE:0.9212584
Iter:45| MAE:0.7252546| RMSE:0.9212217
Iter:46| MAE:0.7251776| RMSE:0.9211004
Iter:47| MAE:0.7251328| RMSE:0.9210266
Iter:48| MAE:0.7250885| RMSE:0.92094547
Iter:49| MAE:0.7250361| RMSE:0.9208682
Iter:50| MAE:0.7250035| RMSE:0.92082125
Iter:51| MAE:0.72493124| RMSE:0.9207417
Iter:52| MAE:0.7248946| RMSE:0.92069966
Iter:53| MAE:0.7248583| RMSE:0.9206258
Iter:54| MAE:0.7248543| RMSE:0.920598
Iter:55| MAE:0.7248395| RMSE:0.9205788
Iter:56| MAE:0.72481805| RMSE:0.9205344
Iter:57| MAE:0.7248011| RMSE:0.9205104
Iter:58| MAE:0.7247849| RMSE:0.9204761
Iter:59| MAE:0.72475886| RMSE:0.9204487
Iter:60| MAE:0.7247586| RMSE:0.92043555
Iter:61| MAE:0.7247454| RMSE:0.9204163
Iter:62| MAE:0.7247376| RMSE:0.920404
Iter:63| MAE:0.7247305| RMSE:0.9203872
Iter:64| MAE:0.7247333| RMSE:0.9203728
Iter:65| MAE:0.72472| RMSE:0.92035824
Iter:66| MAE:0.72471994| RMSE:0.92034787
Iter:67| MAE:0.7247076| RMSE:0.92034155
Iter:68| MAE:0.72470003| RMSE:0.92033273
Iter:69| MAE:0.7246955| RMSE:0.92032015
Iter:70| MAE:0.7246842| RMSE:0.9203108
Iter:71| MAE:0.7246786| RMSE:0.920304
Iter:72| MAE:0.72467506| RMSE:0.9202948
Iter:73| MAE:0.7246679| RMSE:0.9202873
Iter:74| MAE:0.7246702| RMSE:0.92028403
Iter:75| MAE:0.7246659| RMSE:0.9202784
Iter:76| MAE:0.7246592| RMSE:0.92027485
Iter:77| MAE:0.7246611| RMSE:0.92027146
Iter:78| MAE:0.7246545| RMSE:0.920263
Iter:79| MAE:0.72465277| RMSE:0.92025834
Iter:80| MAE:0.7246498| RMSE:0.92025524
Iter:81| MAE:0.72464854| RMSE:0.9202539
Iter:82| MAE:0.7246467| RMSE:0.92025006
Iter:83| MAE:0.7246475| RMSE:0.92024803
Iter:84| MAE:0.72464424| RMSE:0.92024547
Iter:85| MAE:0.72464436| RMSE:0.92024285
Iter:86| MAE:0.7246449| RMSE:0.92024165
Iter:87| MAE:0.72464126| RMSE:0.92024255
Iter:88| MAE:0.7246422| RMSE:0.9202408
Iter:89| MAE:0.7246417| RMSE:0.9202383
Iter:90| MAE:0.72464037| RMSE:0.9202386
Iter:91| MAE:0.72464013| RMSE:0.9202371
Iter:92| MAE:0.7246397| RMSE:0.9202365
Iter:93| MAE:0.7246388| RMSE:0.9202344
Iter:94| MAE:0.7246397| RMSE:0.9202341
Iter:95| MAE:0.7246382| RMSE:0.9202323
Iter:96| MAE:0.7246372| RMSE:0.92023206
Iter:97| MAE:0.7246362| RMSE:0.9202303
Iter:98| MAE:0.72463644| RMSE:0.92022943
Iter:99| MAE:0.7246341| RMSE:0.9202285
MAE:0.7246333| RMSE:0.92022663
