d: 20
lambda: 0.001
delta_o: 0.0
gamma: 0.01
fnTrainingData: ../ML1M/generality/copy2.train
fnTestData: ../ML1M/generality/copy2.test
fnOutputData: ./testResult/FPMF_0.001_0_1M_copy_2.txt
MinRating: 1.0
MaxRating: 5.0
n: 6040
m: 3952
rho: 0.0
num_iterations: 100
Iter:0| MAE:2.5824826| RMSE:2.8137915
Iter:38| MAE:0.68290377| RMSE:0.87003237
Iter:39| MAE:0.68277866| RMSE:0.86989474
Iter:40| MAE:0.6826934| RMSE:0.86978364
Iter:41| MAE:0.6825908| RMSE:0.86968327
Iter:42| MAE:0.6824453| RMSE:0.8695588
Iter:43| MAE:0.68238693| RMSE:0.86950564
Iter:44| MAE:0.6823529| RMSE:0.86944884
Iter:45| MAE:0.6822944| RMSE:0.869368
Iter:46| MAE:0.68221277| RMSE:0.8693183
Iter:47| MAE:0.6821671| RMSE:0.86927885
Iter:48| MAE:0.68211555| RMSE:0.8692211
Iter:49| MAE:0.6821065| RMSE:0.86918706
Iter:50| MAE:0.68205804| RMSE:0.8691452
Iter:51| MAE:0.68202007| RMSE:0.8691157
Iter:52| MAE:0.6820067| RMSE:0.86908156
Iter:53| MAE:0.68198204| RMSE:0.8690459
Iter:54| MAE:0.68195415| RMSE:0.8690232
Iter:55| MAE:0.6819257| RMSE:0.86900055
Iter:56| MAE:0.6818923| RMSE:0.8689655
Iter:57| MAE:0.68186235| RMSE:0.86894417
Iter:58| MAE:0.6818561| RMSE:0.8689226
Iter:59| MAE:0.6818444| RMSE:0.86890674
Iter:60| MAE:0.68183064| RMSE:0.8688925
Iter:61| MAE:0.6818148| RMSE:0.86888206
Iter:62| MAE:0.6818051| RMSE:0.868867
Iter:63| MAE:0.68179023| RMSE:0.86885434
Iter:64| MAE:0.6817878| RMSE:0.8688468
Iter:65| MAE:0.6817821| RMSE:0.8688347
Iter:66| MAE:0.6817748| RMSE:0.86882895
Iter:67| MAE:0.6817695| RMSE:0.8688246
Iter:68| MAE:0.6817592| RMSE:0.86881864
Iter:69| MAE:0.6817536| RMSE:0.868812
Iter:70| MAE:0.6817493| RMSE:0.86880654
Iter:71| MAE:0.68174803| RMSE:0.86880124
Iter:72| MAE:0.6817375| RMSE:0.8687978
Iter:73| MAE:0.68173546| RMSE:0.8687943
Iter:74| MAE:0.68173337| RMSE:0.86878985
Iter:75| MAE:0.68173236| RMSE:0.86878675
Iter:76| MAE:0.6817291| RMSE:0.8687838
Iter:77| MAE:0.6817295| RMSE:0.8687813
Iter:78| MAE:0.6817237| RMSE:0.86877894
Iter:79| MAE:0.68172115| RMSE:0.8687768
Iter:80| MAE:0.6817204| RMSE:0.86877453
Iter:81| MAE:0.68171775| RMSE:0.8687729
Iter:82| MAE:0.68171537| RMSE:0.8687714
Iter:83| MAE:0.68171537| RMSE:0.8687674
Iter:84| MAE:0.6817127| RMSE:0.8687665
Iter:85| MAE:0.68171245| RMSE:0.8687665
Iter:86| MAE:0.68171346| RMSE:0.8687651
Iter:87| MAE:0.6817113| RMSE:0.86876523
Iter:88| MAE:0.6817114| RMSE:0.86876625
Iter:89| MAE:0.68171155| RMSE:0.8687648
Iter:90| MAE:0.68171006| RMSE:0.8687636
Iter:91| MAE:0.68170947| RMSE:0.8687626
Iter:92| MAE:0.68170905| RMSE:0.86876297
Iter:93| MAE:0.68170935| RMSE:0.8687626
Iter:94| MAE:0.6817093| RMSE:0.8687616
Iter:95| MAE:0.68170834| RMSE:0.8687626
Iter:96| MAE:0.6817074| RMSE:0.8687614
Iter:97| MAE:0.6817066| RMSE:0.8687612
Iter:98| MAE:0.68170714| RMSE:0.8687607
Iter:99| MAE:0.6817061| RMSE:0.8687607
MAE:0.68170613| RMSE:0.868761
