d: 20
lambda: 0.001
delta_o: 0.0
gamma: 0.01
fnTrainingData: ../ML100K/generality/copy3.train
fnTestData: ../ML100K/generality/copy3.test
fnOutputData: ./testResult/FPMF_0.001_1_100K_copy_3.txt
MinRating: 1.0
MaxRating: 5.0
n: 943
m: 1682
rho: 1.0
num_iterations: 100
Iter:0| MAE:2.53265| RMSE:2.7731118
Iter:1| MAE:1.7834427| RMSE:2.1675274
Iter:2| MAE:1.169952| RMSE:1.5513077
Iter:3| MAE:0.9440782| RMSE:1.2607971
Iter:4| MAE:0.8392098| RMSE:1.0975661
Iter:5| MAE:0.80287784| RMSE:1.0337641
Iter:6| MAE:0.78660846| RMSE:1.0066231
Iter:7| MAE:0.7729031| RMSE:0.98533106
Iter:8| MAE:0.774788| RMSE:0.98516685
Iter:9| MAE:0.77388114| RMSE:0.98388726
Iter:10| MAE:0.7735| RMSE:0.98327243
Iter:11| MAE:0.7712392| RMSE:0.98000664
Iter:12| MAE:0.7724202| RMSE:0.98087317
Iter:13| MAE:0.76989245| RMSE:0.97861177
Iter:14| MAE:0.77106315| RMSE:0.97906995
Iter:15| MAE:0.7713329| RMSE:0.9791837
Iter:16| MAE:0.7698247| RMSE:0.9776636
Iter:17| MAE:0.7718094| RMSE:0.9791948
Iter:18| MAE:0.77089566| RMSE:0.97854525
Iter:19| MAE:0.77098984| RMSE:0.97849613
Iter:20| MAE:0.7708785| RMSE:0.97795653
Iter:21| MAE:0.76987183| RMSE:0.9768235
Iter:22| MAE:0.77002263| RMSE:0.97686964
Iter:23| MAE:0.7690557| RMSE:0.9756811
Iter:24| MAE:0.76815414| RMSE:0.97512347
Iter:25| MAE:0.76814973| RMSE:0.97506845
Iter:26| MAE:0.7690326| RMSE:0.9754816
Iter:27| MAE:0.7687151| RMSE:0.97518903
Iter:28| MAE:0.7693179| RMSE:0.9757594
Iter:29| MAE:0.769469| RMSE:0.9758793
Iter:30| MAE:0.7690591| RMSE:0.97537684
Iter:31| MAE:0.7691474| RMSE:0.9753795
Iter:32| MAE:0.769409| RMSE:0.97543293
Iter:33| MAE:0.7690093| RMSE:0.97506547
Iter:34| MAE:0.7690905| RMSE:0.97511697
Iter:35| MAE:0.7689044| RMSE:0.9750274
Iter:36| MAE:0.7690744| RMSE:0.97502416
Iter:37| MAE:0.7690397| RMSE:0.97491074
Iter:38| MAE:0.7693003| RMSE:0.9750772
Iter:39| MAE:0.76929104| RMSE:0.9750399
Iter:40| MAE:0.7695281| RMSE:0.9751866
Iter:41| MAE:0.7691606| RMSE:0.9748862
Iter:42| MAE:0.7692922| RMSE:0.97498375
Iter:43| MAE:0.76938283| RMSE:0.9750383
Iter:44| MAE:0.7692938| RMSE:0.9749818
Iter:45| MAE:0.7693496| RMSE:0.97502774
Iter:46| MAE:0.7693877| RMSE:0.97503495
Iter:47| MAE:0.7693329| RMSE:0.97502184
Iter:48| MAE:0.76937115| RMSE:0.9750508
Iter:49| MAE:0.7692639| RMSE:0.9749654
Iter:50| MAE:0.76931| RMSE:0.9749956
Iter:51| MAE:0.7693174| RMSE:0.97500306
Iter:52| MAE:0.7692363| RMSE:0.9749304
Iter:53| MAE:0.76918924| RMSE:0.9748941
Iter:54| MAE:0.76919526| RMSE:0.9748915
Iter:55| MAE:0.7691946| RMSE:0.9748937
Iter:56| MAE:0.7692056| RMSE:0.974901
Iter:57| MAE:0.7691899| RMSE:0.97488505
Iter:58| MAE:0.7691789| RMSE:0.9748697
Iter:59| MAE:0.7691547| RMSE:0.97485054
Iter:60| MAE:0.7691372| RMSE:0.9748355
Iter:61| MAE:0.76912314| RMSE:0.9748219
Iter:62| MAE:0.76911217| RMSE:0.974822
Iter:63| MAE:0.7691361| RMSE:0.97483027
Iter:64| MAE:0.7691106| RMSE:0.974811
Iter:65| MAE:0.76911354| RMSE:0.9748114
Iter:66| MAE:0.7690939| RMSE:0.97479683
Iter:67| MAE:0.7690943| RMSE:0.97479093
Iter:68| MAE:0.7690916| RMSE:0.9747901
Iter:69| MAE:0.7690907| RMSE:0.9747888
Iter:70| MAE:0.7690898| RMSE:0.9747844
Iter:71| MAE:0.7690769| RMSE:0.9747725
Iter:72| MAE:0.76906663| RMSE:0.9747692
Iter:73| MAE:0.7690698| RMSE:0.9747667
Iter:74| MAE:0.7690634| RMSE:0.97476393
Iter:75| MAE:0.7690645| RMSE:0.97476244
Iter:76| MAE:0.7690687| RMSE:0.9747655
Iter:77| MAE:0.7690677| RMSE:0.9747648
Iter:78| MAE:0.7690675| RMSE:0.9747628
Iter:79| MAE:0.76906174| RMSE:0.9747609
Iter:80| MAE:0.7690577| RMSE:0.97476
Iter:81| MAE:0.76906186| RMSE:0.974759
Iter:82| MAE:0.7690609| RMSE:0.97475797
Iter:83| MAE:0.76906013| RMSE:0.97475696
Iter:84| MAE:0.7690587| RMSE:0.97475404
Iter:85| MAE:0.76905715| RMSE:0.97475284
Iter:86| MAE:0.76905555| RMSE:0.9747525
Iter:87| MAE:0.769055| RMSE:0.97475195
Iter:88| MAE:0.76905334| RMSE:0.9747511
Iter:89| MAE:0.7690555| RMSE:0.97474915
Iter:90| MAE:0.7690536| RMSE:0.9747493
Iter:91| MAE:0.76905286| RMSE:0.97475004
Iter:92| MAE:0.769052| RMSE:0.9747484
Iter:93| MAE:0.76905066| RMSE:0.9747488
Iter:94| MAE:0.7690503| RMSE:0.9747482
Iter:95| MAE:0.7690492| RMSE:0.9747481
Iter:96| MAE:0.7690494| RMSE:0.97474796
Iter:97| MAE:0.76904887| RMSE:0.9747475
Iter:98| MAE:0.7690491| RMSE:0.97474784
Iter:99| MAE:0.7690498| RMSE:0.9747473
MAE:0.76905036| RMSE:0.97474843
