d: 20
lambda: 0.001
gamma: 0.8
rho: 1.0
fnTrainingData: ../ML1M/generality/copy2.train
fnTestData: ../ML1M/generality/copy2.test
fnOutputData: ./testResult/FPMF_0.001_1_1M_copy_2.txt
MinRating: 1.0
MaxRating: 5.0
n: 6040
m: 3952
num_iterations: 100
start_hybrid_averaging_iterations: 10
local_train_iterations: 15
Iter:0| MAE:2.5824826| RMSE:2.8137915
Iter:1| MAE:2.5824826| RMSE:2.8137915
Iter:2| MAE:2.5824826| RMSE:2.8137915
Iter:3| MAE:2.5824826| RMSE:2.8137915
Iter:4| MAE:2.5824826| RMSE:2.8137915
Iter:5| MAE:2.5824826| RMSE:2.8137915
Iter:6| MAE:2.5824826| RMSE:2.8137915
Iter:7| MAE:2.5824826| RMSE:2.8137915
Iter:8| MAE:2.4396539| RMSE:2.6544936
Iter:9| MAE:0.7607408| RMSE:0.98799306
Iter:10| MAE:0.8160962| RMSE:0.9945329
Iter:11| MAE:0.7667439| RMSE:0.9965619
Iter:12| MAE:0.79133403| RMSE:0.9683946
Iter:13| MAE:0.7284526| RMSE:0.93532115
Iter:14| MAE:0.7356602| RMSE:0.92153627
Iter:15| MAE:0.723498| RMSE:0.9167562
Iter:16| MAE:0.7241552| RMSE:0.91505796
Iter:17| MAE:0.72295254| RMSE:0.9141203
Iter:18| MAE:0.7223522| RMSE:0.91345805
Iter:19| MAE:0.72191054| RMSE:0.9129815
Iter:20| MAE:0.72158086| RMSE:0.91262406
Iter:21| MAE:0.7213138| RMSE:0.91233826
Iter:22| MAE:0.7211056| RMSE:0.912118
Iter:23| MAE:0.72093874| RMSE:0.9119414
Iter:24| MAE:0.72079504| RMSE:0.9117976
Iter:25| MAE:0.7206934| RMSE:0.9116784
Iter:26| MAE:0.7206003| RMSE:0.9115791
Iter:27| MAE:0.7205185| RMSE:0.9114976
Iter:28| MAE:0.72044146| RMSE:0.9114272
Iter:29| MAE:0.72038466| RMSE:0.91137
Iter:30| MAE:0.7203392| RMSE:0.9113168
Iter:31| MAE:0.7202943| RMSE:0.91127473
Iter:32| MAE:0.72025776| RMSE:0.9112376
Iter:33| MAE:0.7202241| RMSE:0.91120416
Iter:34| MAE:0.7201974| RMSE:0.91117173
Iter:35| MAE:0.7201768| RMSE:0.91114444
Iter:36| MAE:0.72014993| RMSE:0.911124
Iter:37| MAE:0.72012794| RMSE:0.9111045
Iter:38| MAE:0.7201106| RMSE:0.9110874
Iter:39| MAE:0.7200958| RMSE:0.911072
Iter:40| MAE:0.7200849| RMSE:0.91106015
Iter:41| MAE:0.7200698| RMSE:0.9110485
Iter:42| MAE:0.720061| RMSE:0.9110372
Iter:43| MAE:0.7200531| RMSE:0.9110293
Iter:44| MAE:0.7200434| RMSE:0.9110202
Iter:45| MAE:0.7200352| RMSE:0.91101205
Iter:46| MAE:0.7200273| RMSE:0.9110048
Iter:47| MAE:0.7200214| RMSE:0.9109976
Iter:48| MAE:0.72001505| RMSE:0.9109915
Iter:49| MAE:0.72000974| RMSE:0.9109878
Iter:50| MAE:0.7200063| RMSE:0.91098446
Iter:51| MAE:0.72000074| RMSE:0.9109806
Iter:52| MAE:0.7199982| RMSE:0.9109781
Iter:53| MAE:0.7199938| RMSE:0.91097486
Iter:54| MAE:0.7199911| RMSE:0.91097355
Iter:55| MAE:0.7199887| RMSE:0.9109707
Iter:56| MAE:0.71998656| RMSE:0.9109674
Iter:57| MAE:0.7199842| RMSE:0.91096604
Iter:58| MAE:0.71998286| RMSE:0.9109642
Iter:59| MAE:0.71998125| RMSE:0.91096264
Iter:60| MAE:0.7199788| RMSE:0.91096145
Iter:61| MAE:0.71997714| RMSE:0.91095984
Iter:62| MAE:0.7199756| RMSE:0.91095805
Iter:63| MAE:0.71997446| RMSE:0.91095716
Iter:64| MAE:0.7199726| RMSE:0.9109562
Iter:65| MAE:0.7199723| RMSE:0.9109555
Iter:66| MAE:0.71997106| RMSE:0.91095454
Iter:67| MAE:0.7199706| RMSE:0.9109545
Iter:68| MAE:0.7199698| RMSE:0.9109537
Iter:69| MAE:0.7199692| RMSE:0.9109533
Iter:70| MAE:0.71996933| RMSE:0.9109533
Iter:71| MAE:0.7199693| RMSE:0.91095245
Iter:72| MAE:0.7199687| RMSE:0.91095245
Iter:73| MAE:0.71996844| RMSE:0.9109518
Iter:74| MAE:0.7199683| RMSE:0.91095144
Iter:75| MAE:0.71996784| RMSE:0.9109514
Iter:76| MAE:0.71996784| RMSE:0.9109512
Iter:77| MAE:0.7199677| RMSE:0.91095096
Iter:78| MAE:0.7199678| RMSE:0.9109508
Iter:79| MAE:0.7199677| RMSE:0.9109504
Iter:80| MAE:0.71996707| RMSE:0.91095036
Iter:81| MAE:0.7199672| RMSE:0.9109504
Iter:82| MAE:0.71996725| RMSE:0.91095024
Iter:83| MAE:0.719967| RMSE:0.91095
Iter:84| MAE:0.7199674| RMSE:0.9109497
Iter:85| MAE:0.7199674| RMSE:0.9109497
Iter:86| MAE:0.71996707| RMSE:0.9109496
Iter:87| MAE:0.71996707| RMSE:0.91094965
Iter:88| MAE:0.7199668| RMSE:0.9109494
Iter:89| MAE:0.71996677| RMSE:0.9109494
Iter:90| MAE:0.71996695| RMSE:0.9109494
Iter:91| MAE:0.7199667| RMSE:0.9109494
Iter:92| MAE:0.71996653| RMSE:0.9109496
Iter:93| MAE:0.71996653| RMSE:0.9109496
Iter:94| MAE:0.71996653| RMSE:0.9109495
Iter:95| MAE:0.7199665| RMSE:0.9109494
Iter:96| MAE:0.7199664| RMSE:0.9109494
Iter:97| MAE:0.7199665| RMSE:0.9109493
Iter:98| MAE:0.7199665| RMSE:0.9109493
Iter:99| MAE:0.7199665| RMSE:0.9109492
MAE:0.7199663| RMSE:0.9109492
